episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
1520,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.707266476431254,37.571300382199496,0.92,0.1941453295286251,45.067802554477346,1324.4071044921875,65.45946477029976,232.0,315.7617783546448,11,73,251,65,104.0,63.0,65.0,232.0,0.0,True,False
1521,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.015831455734896,37.24857638744598,0.94,0.20031662911469791,47.69240911716071,1147.762300491333,86.24915175456535,241.0,454.8045015335083,14,105,267,14,131.0,62.0,48.0,241.0,1.0,True,True
1522,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.598741546449519,37.35281843068648,0.98,0.2119748309289904,43.78673898895466,1262.1130871772766,63.759542770486696,232.0,315.732159614563,18,79,249,54,112.0,61.0,59.0,232.0,1.0,True,True
1523,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.324549803500119,37.15640636285146,0.96,0.20649099607000237,44.080991238866794,1260.1503400802612,68.75393630018179,254.0,310.57264256477356,17,78,252,53,116.0,74.0,64.0,254.0,1.0,True,True
1524,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.878620648237382,34.555799691573434,0.92,0.19757241296474765,42.77093783806578,1170.7391090393066,65.47536175840663,279.0,311.6662104129791,14,73,257,56,129.0,83.0,67.0,279.0,0.0,True,False
1525,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.972872133201788,38.25825431499075,0.94,0.19945744266403576,45.663006376278425,1256.2994132041931,60.71327977621685,288.0,339.06881380081177,11,75,259,55,122.0,85.0,81.0,288.0,1.0,True,True
1526,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.613802808287504,37.13522218198192,0.98,0.21227605616575007,43.89642942917964,1179.032419204712,68.10524157159215,300.0,323.8419051170349,17,64,265,54,127.0,78.0,95.0,300.0,1.0,True,True
1527,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.504825126502668,36.522004233466255,0.9,0.19009650253005336,47.28702317608466,1108.3488960266113,84.57616496115438,277.0,447.2130479812622,19,99,265,17,150.0,84.0,43.0,277.0,1.0,True,True
1528,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.451695990747211,37.75141919453939,0.9,0.18903391981494422,47.93227660064759,1230.5716843605042,89.20574603350873,239.0,418.91819953918457,26,93,266,15,139.0,61.0,39.0,239.0,1.0,True,True
1529,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.34262588031447,37.44538346926371,0.96,0.2068525176062894,44.68871090367156,1246.2004227638245,64.76427763673382,275.0,324.2354226112366,17,76,253,54,119.0,90.0,66.0,275.0,0.0,True,False
1530,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.944375105996857,37.214509764383,0.86,0.17888750211993712,45.994722750485586,1228.0108742713928,74.95566849275474,315.0,340.8847975730896,22,73,262,43,139.0,87.0,89.0,315.0,1.0,True,True
1531,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.814993450719962,35.99453673155411,0.92,0.19629986901439925,45.322569414244846,1098.3419570922852,89.71013524547575,234.0,422.0381898880005,19,86,279,16,124.0,66.0,44.0,234.0,1.0,True,True
1532,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.54017697679745,35.6854918162028,0.9,0.190803539535949,47.46016258476411,1126.7804775238037,92.91753566024825,247.0,453.15505504608154,22,79,281,18,137.0,74.0,36.0,247.0,0.0,True,False
1533,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.722744558424354,37.831571288730785,0.92,0.19445489116848708,44.664293417688704,1300.6845397949219,68.09795899249782,258.0,303.21608710289,22,63,258,57,115.0,77.0,66.0,258.0,1.0,True,True
1534,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.221272501058666,39.07347818215688,0.96,0.20442545002117332,48.08995740822202,1186.3779106140137,85.25376357478203,266.0,433.43309783935547,30,86,265,19,149.0,87.0,30.0,266.0,0.0,True,False
1535,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.404032568895921,35.823723912239075,0.96,0.20808065137791842,42.926048123901154,1174.036250114441,69.23266913527382,257.0,323.0167441368103,16,62,269,53,114.0,67.0,76.0,257.0,1.0,True,True
1536,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.11292783936617,35.8697306856196,0.94,0.2022585567873234,45.388251267664124,1073.960506439209,95.02991778727416,222.0,439.21106910705566,20,81,282,17,128.0,67.0,27.0,222.0,1.0,True,True
1537,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.082765060555367,36.41661696738385,0.94,0.20165530121110734,43.753410511996265,1219.8256883621216,69.49461298766118,258.0,320.17511200904846,22,65,262,51,128.0,71.0,59.0,258.0,1.0,True,True
1538,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.665826757575138,34.296092393663194,0.9,0.19331653515150277,42.48423551098474,1148.0042841434479,67.95302704040184,248.0,330.1272325515747,26,64,264,46,123.0,64.0,61.0,248.0,0.0,True,False
1539,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.161750837213786,35.033303159348506,0.94,0.20323501674427571,43.30389814026769,1189.2603464126587,69.92402314383197,243.0,331.5052695274353,25,62,267,46,114.0,52.0,77.0,243.0,1.0,True,True
1540,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.932634611951793,34.305327705715015,0.92,0.19865269223903584,44.03368919722121,1074.129698753357,84.01122538916731,203.0,420.271767616272,33,79,272,16,121.0,54.0,28.0,203.0,0.0,True,False
1541,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.183741259766323,37.030667478388004,0.88,0.18367482519532646,47.25541379715983,1200.7667875289917,86.45326386082992,225.0,425.2753195762634,31,91,259,19,132.0,65.0,28.0,225.0,1.0,True,True
1542,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.069906807306696,35.999937950296605,0.94,0.20139813614613392,45.59758655380363,1106.79918384552,93.94151847768742,219.0,430.0693130493164,24,86,279,11,129.0,65.0,25.0,219.0,0.0,True,False
1543,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.32076830342069,33.335386316827005,0.94,0.20641536606841382,41.538470218480924,1079.4295363426208,64.2820930811813,260.0,336.6059408187866,17,64,272,47,131.0,61.0,68.0,260.0,1.0,True,True
1544,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.23118827625972,35.657586401159115,0.88,0.1846237655251944,46.89731149054586,1137.954379081726,88.708745363551,226.0,446.10122442245483,28,77,271,24,145.0,48.0,33.0,226.0,0.0,True,False
1545,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.731151539391924,32.88376473320855,0.9,0.19462303078783846,42.96320918090894,995.3108720779419,79.42651542629116,194.0,439.71153593063354,32,78,271,19,123.0,45.0,26.0,194.0,1.0,True,True
1546,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.983712666132664,38.26627504064682,0.94,0.1996742533226533,44.96666826098602,1342.8269109725952,66.7907253280483,242.0,298.3578882217407,29,58,257,56,117.0,48.0,77.0,242.0,1.0,True,True
1547,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.934644073123618,36.786100875499635,0.86,0.17869288146247236,45.60330820528839,1285.7695527076721,68.57309176275672,243.0,341.41138315200806,32,63,263,42,115.0,61.0,67.0,243.0,0.0,True,False
1548,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.205352632036085,37.59893090074713,0.88,0.1841070526407217,45.03958292139448,1339.0817198753357,67.97068934708274,236.0,304.463369846344,32,72,247,49,119.0,48.0,69.0,236.0,1.0,True,True
1549,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.41963503915056,35.75936177881753,0.82,0.1683927007830112,48.19423427804765,1219.5631132125854,91.31459472780675,225.0,436.9170026779175,34,76,268,22,139.0,70.0,16.0,225.0,1.0,True,True
1550,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.38580772647811,36.52331791321436,0.96,0.20771615452956219,44.0723901549348,1216.9876370429993,70.64661932129432,249.0,333.4926247596741,25,54,273,48,116.0,68.0,65.0,249.0,1.0,True,True
1551,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.29641289657002,37.76525807380676,0.96,0.2059282579314004,47.10239127149157,1229.518518447876,85.45074948194251,223.0,408.5751476287842,28,87,255,30,138.0,63.0,22.0,223.0,1.0,True,True
1552,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.17379714864192,34.95418613515002,0.94,0.20347594297283841,44.66422985295163,1092.168957710266,92.62203787882832,175.0,436.7102475166321,37,70,269,24,113.0,47.0,15.0,175.0,1.0,True,True
1553,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.939035637168073,36.43359281850416,0.86,0.17878071274336146,46.54958406881434,1209.0309400558472,87.78612956605278,167.0,431.8310670852661,41,71,259,29,110.0,45.0,12.0,167.0,0.0,True,False
1554,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.90817352591158,34.89119521431301,0.92,0.1981634705182316,41.872981625311525,1218.7577724456787,67.05226516907958,215.0,296.41952180862427,36,47,260,57,107.0,48.0,60.0,215.0,1.0,True,True
1555,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.276182445075225,35.697014418515295,0.88,0.1855236489015045,43.95637746738077,1243.23406124115,69.19615623875914,226.0,329.694326877594,40,51,263,46,103.0,60.0,63.0,226.0,1.0,True,True
1556,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.108632364841801,36.71258306503296,0.8,0.16217264729683603,48.138277795465456,1229.6769289970398,87.3862707627289,185.0,452.4253439903259,43,68,259,30,116.0,59.0,10.0,185.0,1.0,True,True
1557,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.740426897927309,37.32710954417353,0.92,0.19480853795854616,45.358513421336156,1297.900319814682,71.42225780577584,259.0,319.8015470504761,42,64,250,44,132.0,60.0,67.0,259.0,0.0,True,False
1558,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.257663588139774,35.41563762318004,0.88,0.18515327176279547,43.80725041560368,1192.0682311058044,71.22434680443034,242.0,342.53497099876404,40,50,259,51,107.0,69.0,66.0,242.0,0.0,True,False
1559,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.163490613680297,35.11425777191811,0.94,0.20326981227360594,42.9901089077437,1168.382743358612,73.37478704406097,241.0,333.37395763397217,35,51,274,40,122.0,47.0,72.0,241.0,1.0,True,True
1560,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.807168615774227,34.00402170298051,0.98,0.21614337231548453,40.69689583482407,1094.2753276824951,68.14551127741244,241.0,315.71197628974915,35,41,274,50,124.0,56.0,61.0,241.0,1.0,True,True
1561,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.336422169510909,34.77022257718173,0.88,0.18672844339021819,46.47268190800547,1135.0710034370422,85.9236938495992,162.0,470.31969928741455,37,58,271,34,110.0,44.0,8.0,162.0,0.0,True,False
1562,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.6047404537667,35.49117041693793,0.9,0.192094809075334,46.2789442442696,1083.7256436347961,87.3659746131539,199.0,471.9277958869934,33,60,286,21,126.0,58.0,15.0,199.0,1.0,True,True
1563,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.272469947414452,33.99639730250582,0.94,0.20544939894828904,44.410421948170736,991.660373210907,87.54859634271021,194.0,473.6560616493225,31,54,285,30,114.0,64.0,16.0,194.0,0.0,True,False
1564,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.63050005798162,36.616328375680105,0.98,0.21261000115963238,45.89234613508671,1115.660041809082,94.0990467525808,184.0,450.4291076660156,26,69,279,26,112.0,54.0,18.0,184.0,1.0,True,True
1565,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.463212923706555,37.27976489596897,0.9,0.18926425847413111,45.15825063242382,1326.2513999938965,68.98941743623931,213.0,324.8358578681946,34,53,262,51,120.0,42.0,51.0,213.0,0.0,True,False
1566,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.970455310630737,33.38800455176312,0.92,0.19940910621261473,41.53289469929603,1119.0802536010742,72.62568506512807,215.0,334.9693989753723,28,44,280,48,111.0,45.0,59.0,215.0,1.0,True,True
1567,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.000713590702937,35.34008420899857,0.86,0.18001427181405874,44.26720950462408,1235.5754981040955,74.03430106547847,243.0,330.37533807754517,32,48,272,48,107.0,76.0,60.0,243.0,0.0,True,False
1568,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.251188790493325,34.25845673743715,0.94,0.2050237758098665,41.48783652061823,1137.783239364624,68.96219596842693,214.0,326.82319498062134,30,45,278,47,103.0,56.0,55.0,214.0,0.0,True,False
1569,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.253162580597914,35.94360451264815,0.88,0.18506325161195827,47.624841588018796,1157.143253326416,86.78271929924004,169.0,484.15805292129517,28,79,264,29,109.0,52.0,8.0,169.0,1.0,True,True
1570,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.935676352068665,34.27246603758439,0.92,0.1987135270413733,42.09712956339645,1146.3822903633118,73.0498649114607,215.0,335.2121605873108,32,50,269,49,107.0,63.0,45.0,215.0,0.0,True,False
1571,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.234382978092837,36.58918905258179,0.88,0.18468765956185673,47.55934897599296,1207.0200414657593,94.54350666097606,181.0,447.70195055007935,36,61,274,29,118.0,53.0,10.0,181.0,0.0,True,False
1572,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,10.474359910225173,34.915217916170754,0.96,0.20948719820450346,44.36301504220908,1073.0755524635315,91.62401296136063,154.0,449.72559356689453,28,55,283,34,96.0,52.0,6.0,154.0,1.0,True,True
1573,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.400754898959676,38.36504830254449,0.9,0.18801509797919352,48.5171660246871,1244.88636302948,94.22812854987623,181.0,452.8719062805176,35,68,266,31,116.0,55.0,10.0,181.0,0.0,True,False
1574,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.06456501381611,34.238531999809794,0.86,0.18129130027632218,42.803487375026144,1217.5615797042847,66.02639181420396,182.0,337.29320001602173,34,58,264,44,84.0,49.0,49.0,182.0,1.0,True,True
1575,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.357511548495237,35.11232688210227,0.88,0.18715023096990474,43.64493859617735,1234.2888174057007,71.18961053968685,214.0,331.38424921035767,36,56,262,46,108.0,49.0,57.0,214.0,0.0,True,False
1576,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.578010879110478,35.429311201307506,0.9,0.19156021758220956,45.820764273054486,1137.1458625793457,88.13373699256798,181.0,442.3793077468872,35,67,272,26,110.0,63.0,8.0,181.0,1.0,True,True
1577,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.010430048413067,36.344167975492255,0.86,0.18020860096826133,43.990995686151585,1348.5009593963623,74.46486803369893,160.0,308.2919783592224,39,55,262,44,91.0,31.0,38.0,160.0,1.0,True,True
1578,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.663004324473873,36.348818143208824,0.84,0.17326008648947744,48.490894597389925,1258.1487050056458,92.98554421199506,172.0,450.7052412033081,34,77,258,31,110.0,42.0,20.0,172.0,1.0,True,True
1579,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.433719223318564,35.700293471173545,0.82,0.16867438446637129,44.93888604927695,1322.487403869629,69.20810591805615,197.0,329.1243963241577,36,64,257,43,106.0,42.0,49.0,197.0,0.0,True,False
1580,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.543018715268964,39.48272923060826,0.84,0.1708603743053793,50.02931219940162,1378.2681832313538,92.1784403148534,206.0,412.50949239730835,37,85,246,32,125.0,57.0,24.0,206.0,1.0,True,True
1581,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.404790138808508,36.27482083948647,0.82,0.16809580277617017,48.40052494398414,1309.463282585144,90.1749958030276,143.0,438.69398403167725,43,72,256,29,92.0,41.0,10.0,143.0,1.0,True,True
1582,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.908196214713891,37.139010007991345,0.86,0.17816392429427783,46.12818596386654,1350.6861391067505,71.4599438968338,217.0,333.63160705566406,40,70,245,45,110.0,56.0,51.0,217.0,0.0,True,False
1583,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.374447548416356,36.3947725528624,0.82,0.1674889509683271,45.487764569611116,1341.151894569397,76.33081284411196,211.0,322.952760219574,38,83,246,33,101.0,51.0,59.0,211.0,1.0,True,True
1584,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.090006378418805,34.43981915850972,0.86,0.1818001275683761,43.701997282987925,1245.477505683899,67.81966922561377,197.0,337.4013442993164,36,65,254,45,111.0,40.0,46.0,197.0,1.0,True,True
1585,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.1586252648374975,38.441725911320866,0.74,0.14317250529674996,51.01970355169547,1368.158971786499,96.81063186066783,174.0,456.0077872276306,46,84,245,25,113.0,50.0,11.0,174.0,1.0,True,True
1586,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.606137620914758,37.62227067493257,0.84,0.17212275241829517,46.16132755899659,1393.863986492157,73.13347101509123,208.0,316.534460067749,51,65,241,43,101.0,62.0,45.0,208.0,0.0,True,False
1587,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.648643622688768,36.596474556695846,0.84,0.17297287245377535,48.45174820936729,1248.2919964790344,91.19204210403022,194.0,444.5516858100891,43,83,253,21,106.0,74.0,14.0,194.0,1.0,True,True
1588,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.33769290956897,37.489730648878144,0.82,0.1667538581913794,48.72793636696659,1282.842017173767,90.76501190721281,207.0,427.89489364624023,44,77,257,22,104.0,70.0,33.0,207.0,1.0,True,True
1589,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.865356767553957,34.72025448343028,0.92,0.19730713535107913,42.2184945499525,1179.1145277023315,67.17092858138045,226.0,319.3196368217468,38,73,249,40,97.0,77.0,52.0,226.0,1.0,True,True
1590,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.1345850026136235,39.50093140473237,0.74,0.14269170005227247,47.73748773673566,1430.040211200714,72.00445753800066,251.0,316.9148590564728,43,65,246,46,119.0,71.0,61.0,251.0,1.0,True,True
1591,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.334633473854772,34.99058415672996,0.88,0.18669266947709545,43.63215800562079,1268.0743975639343,66.945031394664,214.0,316.2942361831665,47,60,246,47,101.0,64.0,49.0,214.0,0.0,True,False
1592,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.676805727027311,36.848017465500604,0.84,0.1735361145405462,45.70812105141668,1348.690752029419,71.47292419330141,221.0,322.12118768692017,40,71,246,43,105.0,64.0,52.0,221.0,0.0,True,False
1593,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.3904131083260625,39.80734428606535,0.76,0.14780826216652124,51.120336414765,1381.472737312317,90.57140848124602,190.0,446.98633670806885,38,84,249,29,116.0,64.0,10.0,190.0,0.0,True,False
1594,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.18451620565618,35.46225771903992,0.8,0.16369032411312362,44.57668143489144,1290.5852828025818,66.42400368846542,224.0,323.91239070892334,50,57,250,43,107.0,60.0,57.0,224.0,1.0,True,True
1595,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.391280863134745,40.16409407163921,0.76,0.1478256172626949,51.47275299204502,1419.844925403595,92.21931958363488,205.0,428.28670167922974,45,88,235,32,117.0,72.0,16.0,205.0,1.0,True,True
1596,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,10.084580135330029,36.25226763461499,0.94,0.20169160270660058,43.88699747887758,1250.1451487541199,71.12224850480742,230.0,321.5412392616272,38,69,252,41,110.0,87.0,33.0,230.0,1.0,True,True
1597,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.77475181504111,39.280003969059436,0.86,0.1754950363008222,47.295629302335364,1463.68381690979,76.23008108051347,201.0,311.93378353118896,37,84,239,40,101.0,63.0,37.0,201.0,1.0,True,True
1598,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.741786945478836,35.584651947021484,0.84,0.1748357389095767,45.215447750197676,1339.041880607605,73.40197340847384,180.0,334.16426610946655,40,70,249,41,90.0,47.0,43.0,180.0,0.0,True,False
1599,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.388581973605813,36.29790654996546,0.82,0.16777163947211626,44.920905920129705,1390.5131330490112,69.94018800515792,170.0,307.79598808288574,45,82,234,39,80.0,63.0,27.0,170.0,1.0,True,True
1600,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,-0.7126277650121946,34.224281311035156,0.3,-0.07126277650121945,50.73964278694335,322.3924903869629,13.707809416216984,26.0,72.64806413650513,9,17,45,9,12.0,10.0,4.0,26.0,0.0,True,False
1601,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.998167115829066,40.46353569897738,0.88,0.17996334231658132,49.83455701359416,1397.0024003982544,87.37192746613081,191.0,408.17676067352295,40,93,236,31,115.0,60.0,16.0,191.0,0.0,True,False
1602,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.998587048017486,38.912189412117,0.8,0.15997174096034972,48.32719752208839,1480.578284740448,65.09183525397087,250.0,310.34487795829773,46,81,229,44,105.0,87.0,58.0,250.0,1.0,True,True
1603,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.538370738364871,42.67699393247947,0.78,0.1507674147672974,54.91198206460132,1448.5720653533936,92.34944312188104,304.0,450.3387985229492,53,92,228,27,165.0,99.0,40.0,304.0,1.0,True,True
1604,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.751748412564653,37.929758169712166,0.78,0.15503496825129306,47.95027339430316,1368.0356817245483,72.40940691341515,276.0,340.5342903137207,45,86,235,34,122.0,81.0,73.0,276.0,0.0,True,False
1605,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.07716414066603,38.88391759178855,0.88,0.1815432828133206,47.383910179377025,1322.3754754066467,71.7363671765538,307.0,334.0418334007263,43,83,237,37,132.0,92.0,83.0,307.0,0.0,True,False
1606,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.708900145793066,36.215520586286274,0.84,0.17417800291586133,45.55575615378815,1326.7800540924072,66.2350218941957,225.0,329.8863661289215,43,77,239,41,117.0,66.0,42.0,225.0,0.0,True,False
1607,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.245968350944324,39.366619621835106,0.82,0.1649193670188865,51.331869882342396,1388.501591205597,89.05131036048253,237.0,426.0202956199646,52,82,238,28,127.0,85.0,25.0,237.0,1.0,True,True
1608,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.385942703773123,36.63243703144352,0.82,0.16771885407546247,46.84204788714081,1370.3909492492676,70.84905479481479,208.0,346.43119502067566,48,78,232,42,103.0,62.0,43.0,208.0,1.0,True,True
1609,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.481776652663085,37.336996028297825,0.76,0.14963553305326172,47.17263192081851,1436.456835269928,74.66546571293807,214.0,316.754647731781,39,84,238,39,101.0,70.0,43.0,214.0,1.0,True,True
1610,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,5.989564751463398,40.2143361640699,0.66,0.11979129502926796,52.72394203750909,1469.4423875808716,90.96749607177398,200.0,437.89360904693604,50,95,230,25,123.0,57.0,20.0,200.0,1.0,True,True
1611,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,9.13365941799899,38.19379234313965,0.88,0.1826731883599798,46.87620267686588,1363.9852962493896,72.64456290785394,235.0,336.09013652801514,39,72,251,38,100.0,73.0,62.0,235.0,1.0,True,True
1612,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.017370939208341,40.162969155745074,0.88,0.18034741878416682,51.02874513077323,1310.6542687416077,89.49385952785815,246.0,452.6445655822754,45,87,245,23,124.0,88.0,34.0,246.0,0.0,True,False
1613,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,7.252306493757412,36.469494690766204,0.74,0.14504612987514823,48.5085738989819,1415.484474182129,76.32234431204073,241.0,346.31093859672546,45,82,238,35,116.0,64.0,61.0,241.0,1.0,True,True
1614,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.827883688436993,39.397981067036476,0.86,0.17655767376873985,50.45878593332882,1386.9544649124146,93.76178539362904,216.0,413.1115212440491,46,89,237,28,119.0,73.0,24.0,216.0,0.0,True,False
1615,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,9.031290066958652,40.15128421783447,0.88,0.18062580133917305,49.719290564489,1355.1077089309692,88.08326243045907,224.0,409.3867778778076,46,92,237,25,123.0,73.0,28.0,224.0,1.0,True,True
1616,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,7.719283615636749,38.593146495330025,0.78,0.15438567231273498,52.262642038409965,1434.3041853904724,89.97978197382781,215.0,436.9240674972534,50,95,228,27,129.0,64.0,22.0,215.0,0.0,True,False
1617,small,small_clustered_train_b,train,strict_connectivity_plus_capacity_plus_bandwidth,8.282992923132907,38.648831716397915,0.82,0.16565985846265815,50.26206599442772,1378.2496647834778,86.04240718217082,220.0,414.40561389923096,55,92,219,34,121.0,71.0,28.0,220.0,1.0,True,True
1618,small,small_balanced_train_a,train,strict_connectivity_plus_capacity_plus_bandwidth,8.079160600707912,37.286252880096434,0.8,0.16158321201415823,46.98048027239958,1387.8704977035522,70.90577840307559,201.0,344.6238684654236,43,72,246,39,83.0,70.0,48.0,201.0,1.0,True,True
