episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
308,small,small_balanced_train_a,train,strict_connectivity_only,9.888224291850849,59.91524490356446,1.0,0.19776448583701697,67.92838908182958,2452.325128555298,88.77993400709813,54.0,400.65719497203827,147,189,64,0,31.0,6.0,17.0,54.0,1.0,True,True
309,small,small_clustered_train_b,train,strict_connectivity_only,9.813237506426765,61.61091499328613,1.0,0.19626475012853528,65.82973078397927,2760.8004760742188,75.80445965699442,33.0,210.9408003091812,147,151,52,50,13.0,8.0,12.0,33.0,0.0,True,False
310,small,small_balanced_train_a,train,strict_connectivity_only,9.794448267016245,62.21676750183106,1.0,0.1958889653403249,70.61743321876749,2557.4478282928467,90.35728423530293,43.0,420.0332736968994,149,200,51,0,8.0,8.0,27.0,43.0,1.0,True,True
311,small,small_balanced_train_a,train,strict_connectivity_only,9.809942261893058,62.1348454284668,1.0,0.19619884523786116,70.67177485787192,2538.714044570923,89.18175641574413,52.0,426.84647130966187,147,199,54,0,16.0,4.0,32.0,52.0,0.0,True,False
312,small,small_clustered_train_b,train,strict_connectivity_only,9.81438573902266,61.38515331268311,1.0,0.1962877147804532,66.43189860903277,2688.7694244384766,70.15100903373491,58.0,252.3372472524643,154,144,52,50,13.0,10.0,35.0,58.0,1.0,True,True
313,small,small_balanced_train_a,train,strict_connectivity_only,9.923475318175349,59.766957969665526,1.0,0.198469506363507,67.5129100808624,2455.3961029052734,87.65417942020298,58.0,387.29761123657227,155,194,51,0,22.0,8.0,28.0,58.0,1.0,True,True
314,small,small_balanced_train_a,train,strict_connectivity_only,9.885796630335822,60.12199275970459,1.0,0.19771593260671644,67.54541832059972,2495.4832973480225,88.44504506250266,51.0,371.17128705978394,151,197,52,0,16.0,4.0,31.0,51.0,0.0,True,False
315,small,small_clustered_train_b,train,strict_connectivity_only,9.844010353170122,60.16737953186035,1.0,0.19688020706340242,64.22483592077445,2705.496976852417,70.999193243408,29.0,202.87281119823456,149,151,50,50,2.0,7.0,20.0,29.0,0.0,True,False
316,small,small_clustered_train_b,train,strict_connectivity_only,9.920139398849576,57.67883148193359,1.0,0.1984027879769915,61.72996859643247,2561.230474472046,66.15423584560286,54.0,202.5568597316742,149,149,52,50,9.0,10.0,35.0,54.0,1.0,True,True
317,small,small_balanced_train_a,train,strict_connectivity_only,9.752356939841848,63.07126792907715,1.0,0.19504713879683697,71.26031367332183,2607.966537475586,89.1445755856093,47.0,409.452285528183,150,199,51,0,6.0,8.0,33.0,47.0,1.0,True,True
318,small,small_clustered_train_b,train,strict_connectivity_only,9.935771029243229,59.068835983276365,1.0,0.19871542058486458,63.22471982319807,2627.7708568573,67.87676108883582,50.0,207.79418647289276,149,151,50,50,6.0,4.0,40.0,50.0,0.0,True,False
319,small,small_clustered_train_b,train,strict_connectivity_only,9.782795020374015,62.499087753295896,1.0,0.19565590040748032,67.07423382118375,2784.9584369659424,70.23872976110334,41.0,228.7572603225708,147,151,51,51,7.0,6.0,28.0,41.0,0.0,True,False
320,small,small_clustered_train_b,train,strict_connectivity_only,9.983337377797755,56.86606414794922,1.0,0.1996667475559551,61.025097380006194,2516.041248321533,66.31025387818217,53.0,207.95168244838715,148,151,51,50,6.0,14.0,33.0,53.0,0.0,True,False
321,small,small_balanced_train_a,train,strict_connectivity_only,9.794672300870252,62.32252498626709,1.0,0.19589344601740502,70.69208999635751,2545.0906105041504,90.55733743555862,62.0,418.47827661037445,151,199,50,0,10.0,10.0,42.0,62.0,1.0,True,True
322,small,small_clustered_train_b,train,strict_connectivity_only,10.00590711044668,55.7083744430542,1.0,0.2001181422089336,59.322729925559344,2482.362907409668,65.33807107550203,57.0,180.7177575826645,149,151,51,49,14.0,12.0,31.0,57.0,0.0,True,False
323,small,small_balanced_train_a,train,strict_connectivity_only,9.879386143893782,59.65489353179932,1.0,0.19758772287787565,67.60552575718752,2436.8436908721924,86.36937744048369,62.0,397.5316114425659,147,203,50,0,6.0,18.0,38.0,62.0,1.0,True,True
324,small,small_balanced_train_a,train,strict_connectivity_only,9.903914915042693,60.012004890441894,1.0,0.19807829830085386,68.04973629629413,2456.731622695923,85.98207880034019,56.0,401.8865547180176,146,204,50,0,8.0,18.0,30.0,56.0,0.0,True,False
325,small,small_clustered_train_b,train,strict_connectivity_only,9.88468537035149,59.91763114929199,1.0,0.1976937074070298,64.55073208159992,2616.9762687683105,73.25021319483352,74.0,231.65506052970886,140,161,50,49,18.0,28.0,28.0,74.0,1.0,True,True
326,small,small_clustered_train_b,train,strict_connectivity_only,9.914927294255829,59.362116470336915,1.0,0.19829854588511658,65.06956655054984,2543.5778312683105,70.15547850462684,69.0,285.3725086450577,143,158,50,49,16.0,18.0,35.0,69.0,1.0,True,True
327,small,small_clustered_train_b,train,strict_connectivity_only,9.931833796894608,59.071911659240726,1.0,0.19863667593789217,64.00870354591099,2564.0997276306152,67.65628047281112,75.0,246.83958452939987,143,157,50,50,18.0,25.0,32.0,75.0,0.0,True,False
328,small,small_balanced_train_a,train,strict_connectivity_only,9.982647803584584,58.05851505279541,1.0,0.19965295607169167,65.32521132589953,2372.812475204468,81.77848640281786,85.0,363.3348026275635,145,204,50,1,14.0,33.0,38.0,85.0,0.0,True,False
329,small,small_clustered_train_b,train,strict_connectivity_only,9.900626565303318,58.2990364074707,1.0,0.19801253130606636,63.802625326616045,2474.017889022827,68.75455286568388,97.0,275.1794128417969,144,156,50,50,18.0,37.0,42.0,97.0,1.0,True,True
330,small,small_clustered_train_b,train,strict_connectivity_only,9.883668880310056,59.97933952331543,1.0,0.19767337760620113,66.2966499127022,2528.187370300293,69.91411346166637,85.0,315.86550760269165,135,166,49,50,27.0,26.0,32.0,85.0,1.0,True,True
331,small,small_clustered_train_b,train,strict_connectivity_only,9.825723141850313,61.64460231781006,1.0,0.19651446283700624,67.99588837476303,2596.797094345093,73.86875708558651,94.0,317.56428492069244,133,163,51,53,30.0,26.0,38.0,94.0,1.0,True,True
332,small,small_clustered_train_b,train,strict_connectivity_only,9.765475904235657,62.86305915832519,1.0,0.19530951808471314,69.39052895150496,2634.6942443847656,73.08523299776428,109.0,326.37348675727844,135,165,50,50,27.0,33.0,49.0,109.0,1.0,True,True
333,small,small_balanced_train_a,train,strict_connectivity_only,9.950152484281174,58.69592437744141,1.0,0.1990030496856235,66.42594638987866,2360.807716369629,82.48739428793918,105.0,386.5011057853699,129,221,50,0,34.0,29.0,42.0,105.0,0.0,True,False
334,small,small_balanced_train_a,train,strict_connectivity_only,9.826965591628975,61.71954536437988,1.0,0.1965393118325795,69.38251728642751,2516.286626815796,88.5420127731804,98.0,383.1486122608185,135,213,52,0,31.0,23.0,44.0,98.0,1.0,True,True
335,small,small_clustered_train_b,train,strict_connectivity_only,9.874894688573125,60.188367652893064,1.0,0.1974978937714625,65.97207374932037,2558.6504230499268,72.58263010060153,89.0,289.1853184700012,130,171,50,49,28.0,28.0,33.0,89.0,1.0,True,True
336,small,small_clustered_train_b,train,strict_connectivity_only,9.897112644955449,59.34744167327881,1.0,0.19794225289910897,65.02951184337071,2535.066858291626,68.20174135676845,80.0,284.1034960746765,131,168,51,50,30.0,23.0,27.0,80.0,1.0,True,True
337,small,small_clustered_train_b,train,strict_connectivity_only,9.750154990753897,63.821107406616214,1.0,0.19500309981507793,70.69307086893885,2683.836233139038,73.62093179189786,90.0,343.59819054603577,136,164,50,50,26.0,30.0,34.0,90.0,1.0,True,True
338,small,small_clustered_train_b,train,strict_connectivity_only,9.820872765244795,61.16467445373535,1.0,0.1964174553048959,66.8951377112349,2615.178466796875,73.53211302699277,83.0,286.52315413951874,138,161,50,51,22.0,30.0,31.0,83.0,1.0,True,True
339,small,small_clustered_train_b,train,strict_connectivity_only,9.899916174308379,58.859980239868165,1.0,0.19799832348616758,64.07640894066571,2548.4854946136475,65.69212122428362,68.0,260.8214156627655,147,152,50,51,14.0,26.0,28.0,68.0,1.0,True,True
340,small,small_balanced_train_a,train,strict_connectivity_only,9.908315763322507,60.18451347351074,1.0,0.19816631526645015,69.0085656198136,2419.013988494873,83.00901239899007,66.0,441.2026426792145,142,208,50,0,17.0,28.0,21.0,66.0,1.0,True,True
341,small,small_balanced_train_a,train,strict_connectivity_only,9.85513899623816,61.37135650634766,1.0,0.19710277992476322,69.5625994703903,2511.8295707702637,85.17608349342233,62.0,409.56216061115265,146,203,51,0,13.0,19.0,30.0,62.0,0.0,True,False
342,small,small_balanced_train_a,train,strict_connectivity_only,9.934683428827544,58.31727916717529,1.0,0.19869366857655088,65.36202590805168,2421.835859298706,85.79074313932378,56.0,352.23734760284424,147,202,51,0,20.0,18.0,18.0,56.0,0.0,True,False
343,small,small_clustered_train_b,train,strict_connectivity_only,9.927854811861868,57.52791519165039,1.0,0.19855709623723736,61.94049684020826,2529.4725379943848,69.29415659171192,57.0,220.62907421588898,141,159,50,50,21.0,22.0,14.0,57.0,1.0,True,True
344,small,small_balanced_train_a,train,strict_connectivity_only,9.67539559778347,66.48367610931396,1.0,0.1935079119556694,75.34815201948707,2719.130718231201,92.82924098995574,69.0,443.22382283210754,140,210,50,0,18.0,21.0,30.0,69.0,0.0,True,False
345,small,small_balanced_train_a,train,strict_connectivity_only,9.775657478846894,62.97389015197754,1.0,0.19551314957693788,71.17120520704376,2591.0368270874023,86.79196018815546,61.0,409.86573576927185,144,206,50,0,20.0,31.0,10.0,61.0,0.0,True,False
346,small,small_balanced_train_a,train,strict_connectivity_only,9.840690640255875,60.21647178649902,1.0,0.1968138128051175,67.48166334276132,2466.167152404785,84.39685822693335,97.0,363.25957667827606,137,212,51,0,27.0,44.0,26.0,97.0,1.0,True,True
347,small,small_balanced_train_a,train,strict_connectivity_only,9.860160361951866,60.07830795288086,1.0,0.19720320723903734,67.64148351283822,2452.2858085632324,81.47085010957029,92.0,378.1587595939636,135,215,50,0,26.0,44.0,22.0,92.0,0.0,True,False
348,small,small_clustered_train_b,train,strict_connectivity_only,9.84467332609951,60.83496505737305,1.0,0.19689346652199022,67.50338712550666,2571.129234313965,72.19791868378036,65.0,333.42110300064087,141,158,50,51,14.0,33.0,18.0,65.0,1.0,True,True
349,small,small_balanced_train_a,train,strict_connectivity_only,9.792581836582432,62.3695491027832,1.0,0.19585163673164863,70.66241202155175,2547.4745197296143,83.35981652577608,73.0,414.64313352108,140,210,50,0,14.0,51.0,8.0,73.0,0.0,True,False
350,small,small_clustered_train_b,train,strict_connectivity_only,9.742384933947124,64.28642723083496,1.0,0.19484769867894247,71.17884686651574,2719.053773880005,74.64658017805162,76.0,344.6209976673126,137,162,50,51,25.0,37.0,14.0,76.0,1.0,True,True
351,small,small_clustered_train_b,train,strict_connectivity_only,9.727372218961976,64.16296432495118,1.0,0.19454744437923954,71.58932256246214,2686.2149982452393,75.6153715984486,75.0,371.3178803920746,133,168,50,49,25.0,38.0,12.0,75.0,0.0,True,False
352,small,small_balanced_train_a,train,strict_connectivity_only,9.778850560719652,63.07362731933594,1.0,0.19557701121439305,71.55763277234671,2580.2650508880615,86.21603947411627,63.0,424.2002737522125,137,213,50,0,20.0,39.0,4.0,63.0,0.0,True,False
353,small,small_balanced_train_a,train,strict_connectivity_only,9.76898102224298,63.67059638977051,1.0,0.19537962044485957,72.05251985331401,2602.1870307922363,87.24665821230859,75.0,419.09615182876587,137,212,50,1,19.0,37.0,19.0,75.0,1.0,True,True
354,small,small_clustered_train_b,train,strict_connectivity_only,9.845653344664482,60.71977012634277,1.0,0.19691306689328963,66.12637326613384,2605.324266433716,73.33412636516337,87.0,270.3301365375519,138,160,50,52,25.0,32.0,30.0,87.0,1.0,True,True
355,small,small_clustered_train_b,train,strict_connectivity_only,9.80697723619439,61.387056274414064,1.0,0.1961395447238878,66.53271265354978,2641.638603210449,72.4313934002217,98.0,257.28281831741333,136,164,50,50,25.0,44.0,29.0,98.0,0.0,True,False
356,small,small_clustered_train_b,train,strict_connectivity_only,9.811818185623483,62.789668312072756,1.0,0.19623636371246966,70.23627211777479,2606.0887298583984,73.06447371329384,88.0,372.3302013874054,137,162,50,51,12.0,39.0,37.0,88.0,1.0,True,True
357,small,small_clustered_train_b,train,strict_connectivity_only,9.869975369123903,61.10693809509277,1.0,0.19739950738247805,67.89879385269086,2535.2686614990234,72.48543527141419,108.0,339.5927994251251,129,169,51,51,36.0,36.0,36.0,108.0,1.0,True,True
358,small,small_clustered_train_b,train,strict_connectivity_only,9.865598671627286,61.462990798950194,1.0,0.19731197343254572,68.78776967627503,2543.8516807556152,72.05896866406313,91.0,366.238920211792,130,170,50,50,23.0,35.0,33.0,91.0,0.0,True,False
359,small,small_balanced_train_a,train,strict_connectivity_only,9.782082903395274,63.53142730712891,1.0,0.19564165806790548,71.71913538187724,2574.555316925049,84.63070499245185,108.0,409.38537406921387,131,218,50,1,31.0,30.0,47.0,108.0,0.0,True,False
360,small,small_clustered_train_b,train,strict_connectivity_only,9.750732980387692,62.637556838989255,1.0,0.19501465960775385,69.16637208928638,2630.087860107422,77.34921466787105,98.0,326.44076657295227,134,163,50,53,27.0,33.0,38.0,98.0,0.0,True,False
361,small,small_clustered_train_b,train,strict_connectivity_only,9.790747961942769,61.92552276611328,1.0,0.19581495923885536,69.51780609185226,2569.111261367798,73.55070971575155,74.0,379.6141686439514,127,172,51,50,20.0,24.0,30.0,74.0,1.0,True,True
362,small,small_clustered_train_b,train,strict_connectivity_only,9.831279976241616,61.37352306365967,1.0,0.19662559952483233,67.74937332174736,2605.9070053100586,78.97664205496572,65.0,318.7925115823746,136,164,50,50,21.0,30.0,14.0,65.0,1.0,True,True
363,small,small_balanced_train_a,train,strict_connectivity_only,9.863986452868557,62.18773975372314,1.0,0.19727972905737115,70.78869928954285,2523.8755855560303,85.463417167267,70.0,430.04798090457916,131,219,50,0,24.0,24.0,22.0,70.0,0.0,True,False
364,small,small_clustered_train_b,train,strict_connectivity_only,9.817674430720555,61.78483879089355,1.0,0.1963534886144111,68.2103296170182,2610.9399967193604,77.02745385773105,80.0,321.2745156288147,133,167,50,50,34.0,30.0,16.0,80.0,1.0,True,True
365,small,small_balanced_train_a,train,strict_connectivity_only,9.81124712480245,61.70987174987793,1.0,0.19622494249604902,70.23655644275892,2516.886438369751,84.27291540634053,58.0,426.3342344760895,128,222,50,0,28.0,14.0,16.0,58.0,1.0,True,True
366,small,small_balanced_train_a,train,strict_connectivity_only,9.851252648850696,62.17699718475342,1.0,0.19702505297701392,71.43104181446034,2507.445453643799,82.70217306039707,56.0,462.70222997665405,125,225,50,0,20.0,16.0,20.0,56.0,0.0,True,False
367,small,small_balanced_train_a,train,strict_connectivity_only,9.915416283907213,58.59469638824463,1.0,0.19830832567814427,65.50211485919897,2459.5543670654297,80.8095190440852,44.0,345.3709260225296,131,219,50,0,30.0,8.0,6.0,44.0,1.0,True,True
368,small,small_balanced_train_a,train,strict_connectivity_only,9.799056431399043,62.38765380859375,1.0,0.19598112862798087,70.44378092110108,2566.5383949279785,86.03794451620523,64.0,402.80635142326355,126,224,50,0,29.0,24.0,11.0,64.0,0.0,True,False
369,small,small_balanced_train_a,train,strict_connectivity_only,9.820157297631434,63.0290446472168,1.0,0.19640314595262867,72.16391489244462,2555.766799926758,85.94189876575525,53.0,456.74352264404297,117,232,50,1,19.0,20.0,14.0,53.0,0.0,True,False
370,small,small_clustered_train_b,train,strict_connectivity_only,9.8247062883069,61.55487983703613,1.0,0.19649412576613798,69.19264738667067,2576.089183807373,77.76644070308653,42.0,381.88837456703186,109,189,50,52,16.0,8.0,18.0,42.0,0.0,True,False
371,small,small_balanced_train_a,train,strict_connectivity_only,9.79529843521819,61.77113342285156,1.0,0.19590596870436378,69.98624361993612,2548.0766735076904,84.72453444910681,45.0,410.7554851770401,108,242,50,0,13.0,10.0,22.0,45.0,1.0,True,True
372,small,small_clustered_train_b,train,strict_connectivity_only,9.895400981849004,59.090437240600586,1.0,0.1979080196369801,66.13049399429896,2486.2776985168457,76.24133289785516,40.0,352.0028340816498,102,198,50,50,4.0,10.0,26.0,40.0,0.0,True,False
373,small,small_balanced_train_a,train,strict_connectivity_only,9.93428497606867,58.25386196136475,1.0,0.19868569952137338,65.49536412007468,2416.6851921081543,80.9327489444459,53.0,362.0751348733902,105,244,51,0,12.0,7.0,34.0,53.0,1.0,True,True
374,small,small_clustered_train_b,train,strict_connectivity_only,9.938654855419117,58.38369625091553,1.0,0.19877309710838234,64.68938825107975,2487.3343715667725,76.56583311139066,40.0,315.28460454940796,103,197,50,50,6.0,6.0,28.0,40.0,1.0,True,True
375,small,small_balanced_train_a,train,strict_connectivity_only,9.878581487746457,60.88344783782959,1.0,0.19757162975492915,69.31732967878997,2478.330415725708,84.14791532091515,60.0,421.69407737255096,106,243,50,1,12.0,22.0,26.0,60.0,1.0,True,True
376,small,small_clustered_train_b,train,strict_connectivity_only,9.839722165824034,61.06126304626465,1.0,0.19679444331648066,68.49579877774896,2539.212532043457,77.1238337177703,65.0,371.7267863750458,100,198,50,52,8.0,18.0,39.0,65.0,1.0,True,True
377,small,small_clustered_train_b,train,strict_connectivity_only,9.934133449333823,57.812860336303714,1.0,0.19868266898667644,63.81058699407626,2437.5915546417236,73.16510756514111,80.0,299.8863437175751,104,192,50,54,16.0,28.0,36.0,80.0,1.0,True,True
378,small,small_clustered_train_b,train,strict_connectivity_only,9.817143275351233,62.24597244262695,1.0,0.19634286550702465,69.98933794397675,2580.2066955566406,76.92367971188352,68.0,387.1682617664337,102,198,50,50,4.0,26.0,38.0,68.0,0.0,True,False
379,small,small_balanced_train_a,train,strict_connectivity_only,9.899441058459294,59.43361339569092,1.0,0.19798882116918587,67.40974772398036,2389.316915512085,82.55700927908065,101.0,398.8067307472229,109,239,52,0,22.0,42.0,37.0,101.0,0.0,True,False
380,small,small_balanced_train_a,train,strict_connectivity_only,9.805764852073263,61.916128883361814,1.0,0.19611529704146527,69.24493271815723,2537.110969543457,87.25529310161751,105.0,366.4401876926422,113,235,52,0,34.0,25.0,46.0,105.0,0.0,True,False
381,small,small_clustered_train_b,train,strict_connectivity_only,9.803914499372844,61.12894748687744,1.0,0.19607828998745688,68.16547519423985,2545.6853313446045,77.93565160900278,81.0,351.8263874053955,103,198,49,50,6.0,36.0,39.0,81.0,0.0,True,False
382,small,small_balanced_train_a,train,strict_connectivity_only,9.751991606531842,63.332255325317384,1.0,0.19503983213063683,72.5673963070801,2508.3154315948486,86.54024130195772,110.0,461.75707054138184,112,236,52,0,24.0,35.0,51.0,110.0,0.0,True,False
383,small,small_balanced_train_a,train,strict_connectivity_only,9.885664994862672,59.11185562133789,1.0,0.19771329989725345,66.04635251855748,2415.4095516204834,87.45842391886413,106.0,346.7248259782791,111,238,51,0,18.0,39.0,49.0,106.0,0.0,True,False
384,small,small_balanced_train_a,train,strict_connectivity_only,9.84676233328355,60.782722549438475,1.0,0.196935246665671,68.22723946672112,2481.466106414795,84.44414617712798,101.0,372.2258605957031,111,238,51,0,21.0,36.0,44.0,101.0,1.0,True,True
385,small,small_clustered_train_b,train,strict_connectivity_only,9.734305718818296,64.88071746826172,1.0,0.19468611437636593,73.23067511768218,2648.281530380249,82.25641585610954,96.0,417.4979040622711,101,198,51,50,4.0,43.0,49.0,96.0,1.0,True,True
386,small,small_balanced_train_a,train,strict_connectivity_only,9.735430399762173,64.75224742889404,1.0,0.19470860799524345,73.74573044174565,2586.1887378692627,87.74949088591953,114.0,449.67414832115173,132,214,53,1,41.0,23.0,50.0,114.0,1.0,True,True
387,small,small_balanced_train_a,train,strict_connectivity_only,9.928382260565257,59.1546318435669,1.0,0.19856764521130515,67.10734242520233,2352.686305999756,80.40975886616519,127.0,397.6355302333832,125,222,53,0,29.0,48.0,50.0,127.0,1.0,True,True
388,small,small_balanced_train_a,train,strict_connectivity_only,9.766034891341409,63.00832794189453,1.0,0.19532069782682818,71.50091022066245,2519.801523208618,87.98574639364946,118.0,424.6291207075119,123,225,52,0,22.0,52.0,44.0,118.0,0.0,True,False
389,small,small_clustered_train_b,train,strict_connectivity_only,9.858997336744283,59.96276908874512,1.0,0.19717994673488565,66.89803188868115,2483.0424003601074,78.33284533508868,90.0,346.76317596435547,97,200,52,51,12.0,34.0,44.0,90.0,1.0,True,True
390,small,small_clustered_train_b,train,strict_connectivity_only,9.714677750957815,64.80661964416504,1.0,0.1942935550191563,71.93957412018207,2684.423957824707,85.25932402343899,114.0,356.6477103829384,101,193,51,55,17.0,46.0,51.0,114.0,1.0,True,True
391,small,small_balanced_train_a,train,strict_connectivity_only,9.758241614007575,63.7949934387207,1.0,0.1951648322801515,73.43773235127402,2490.6991653442383,86.91348704783992,130.0,482.1369843482971,112,233,55,0,28.0,48.0,54.0,130.0,1.0,True,True
392,small,small_clustered_train_b,train,strict_connectivity_only,9.841736122055284,60.6879759979248,1.0,0.19683472244110567,67.53777428143762,2522.710687637329,77.19821240314168,92.0,342.48990535736084,101,196,49,54,8.0,32.0,52.0,92.0,0.0,True,False
393,small,small_clustered_train_b,train,strict_connectivity_only,9.79872750840247,63.60688228607178,1.0,0.1959745501680494,71.32586621845026,2612.0611095428467,81.33381925247666,101.0,385.94919216632843,100,202,48,50,4.0,49.0,48.0,101.0,1.0,True,True
394,small,small_clustered_train_b,train,strict_connectivity_only,9.906752307757605,59.69136951446533,1.0,0.1981350461551521,66.59956818874942,2463.2487926483154,76.90979923468177,99.0,345.40990805625916,101,196,51,52,8.0,48.0,43.0,99.0,0.0,True,False
395,small,small_clustered_train_b,train,strict_connectivity_only,9.747469225785308,64.61995704650879,1.0,0.19494938451570615,72.52662455756098,2640.6433639526367,81.02111237435582,114.0,395.3333764076233,100,198,50,52,8.0,50.0,56.0,114.0,1.0,True,True
396,small,small_clustered_train_b,train,strict_connectivity_only,9.857937664307304,60.68258476257324,1.0,0.19715875328614607,67.88628360280988,2496.6345958709717,75.3096397247303,102.0,360.1849727630615,99,200,51,50,6.0,40.0,56.0,102.0,0.0,True,False
397,small,small_balanced_train_a,train,strict_connectivity_only,9.761665002619416,63.85959526062012,1.0,0.19523330005238834,72.33914610451747,2560.223211288452,90.77900251057169,118.0,423.97754764556885,106,243,49,2,18.0,61.0,39.0,118.0,0.0,True,False
398,small,small_balanced_train_a,train,strict_connectivity_only,9.891339663252753,60.04512477874756,1.0,0.19782679326505506,67.72189293604266,2420.4955291748047,86.92229304770771,111.0,383.838414311409,106,244,50,0,12.0,62.0,37.0,111.0,0.0,True,False
399,small,small_clustered_train_b,train,strict_connectivity_only,9.727907951681814,64.02755516052247,1.0,0.1945581590336363,71.63245148763029,2652.765012741089,76.36795677668657,92.0,380.24480175971985,103,197,50,50,6.0,46.0,40.0,92.0,0.0,True,False
400,small,small_clustered_train_b,train,strict_connectivity_only,9.828746186625416,61.303019485473634,1.0,0.19657492373250832,67.09889447927047,2610.310998916626,78.04626359784622,87.0,289.7937307357788,100,197,51,52,6.0,37.0,44.0,87.0,0.0,True,False
401,small,small_balanced_train_a,train,strict_connectivity_only,9.874319353309394,59.38277496337891,1.0,0.19748638706618787,66.95840063644147,2403.299045562744,86.05841446348391,101.0,378.7812879085541,106,243,51,0,14.0,37.0,50.0,101.0,1.0,True,True
402,small,small_clustered_train_b,train,strict_connectivity_only,9.816550761133664,62.439189453125,1.0,0.19633101522267327,69.30203016195156,2606.865203857422,80.95220336964243,91.0,343.1420500278473,100,197,50,53,4.0,37.0,50.0,91.0,0.0,True,False
403,small,small_balanced_train_a,train,strict_connectivity_only,9.871951942425904,60.149250526428226,1.0,0.19743903884851807,67.5849549266714,2452.7988662719727,88.87845221468895,94.0,371.78521633148193,109,240,51,0,20.0,44.0,30.0,94.0,1.0,True,True
404,small,small_balanced_train_a,train,strict_connectivity_only,9.876015272643812,61.239088249206546,1.0,0.19752030545287624,69.13397147770146,2496.4727363586426,87.73749458571893,83.0,394.74417304992676,109,243,48,0,20.0,28.0,35.0,83.0,0.0,True,False
405,small,small_balanced_train_a,train,strict_connectivity_only,9.940771322385613,57.90564064025879,1.0,0.19881542644771227,65.22535204617775,2359.014455795288,84.28200230869633,86.0,365.98557353019714,103,246,51,0,12.0,34.0,40.0,86.0,1.0,True,True
406,small,small_clustered_train_b,train,strict_connectivity_only,9.725368064223199,65.02279014587403,1.0,0.19450736128446397,72.21791390051737,2705.8427753448486,77.54062364811487,108.0,359.7561491727829,102,194,50,54,12.0,36.0,60.0,108.0,1.0,True,True
407,small,small_clustered_train_b,train,strict_connectivity_only,9.867543728844451,59.91370677947998,1.0,0.19735087457688902,66.58568640305333,2486.6229305267334,73.46341156759487,102.0,333.59898805618286,103,195,50,52,19.0,38.0,45.0,102.0,0.0,True,False
408,small,small_balanced_train_a,train,strict_connectivity_only,9.93398679925593,58.80296882629395,1.0,0.1986797359851186,66.58544791062077,2382.0416221618652,83.98282778392301,85.0,389.1239767074585,108,241,50,1,16.0,28.0,41.0,85.0,1.0,True,True
409,small,small_clustered_train_b,train,strict_connectivity_only,9.962350689397457,57.5405509185791,1.0,0.19924701378794915,62.90637507814786,2469.802110671997,73.93425464782564,65.0,268.291192650795,102,199,49,50,10.0,23.0,32.0,65.0,1.0,True,True
410,small,small_clustered_train_b,train,strict_connectivity_only,9.881976533892145,59.40929153442383,1.0,0.1976395306778429,66.09667700438649,2476.9256381988525,74.1696098590644,85.0,334.3693001270294,103,195,50,52,10.0,30.0,45.0,85.0,0.0,True,False
411,small,small_clustered_train_b,train,strict_connectivity_only,9.88879091192289,59.927437973022464,1.0,0.1977758182384578,66.77964170810885,2507.2140922546387,73.54764793786798,73.0,342.6101710796356,103,195,51,51,8.0,29.0,36.0,73.0,1.0,True,True
412,small,small_balanced_train_a,train,strict_connectivity_only,9.837397724371852,61.01874572753906,1.0,0.19674795448743704,69.7984679164546,2446.568447113037,85.38271582681165,80.0,438.98611879348755,107,243,50,0,13.0,30.0,37.0,80.0,0.0,True,False
413,small,small_clustered_train_b,train,strict_connectivity_only,9.914003002252423,59.35195907592774,1.0,0.19828006004504847,65.93883631280218,2495.835126876831,70.41898215736693,72.0,329.34385418891907,102,197,50,51,6.0,24.0,42.0,72.0,1.0,True,True
414,small,small_balanced_train_a,train,strict_connectivity_only,9.96907433300234,57.3720548248291,1.0,0.1993814866600468,64.7678972271086,2332.6058654785156,83.20477864554562,83.0,369.79210901260376,108,242,50,0,16.0,25.0,42.0,83.0,1.0,True,True
415,small,small_balanced_train_a,train,strict_connectivity_only,9.870737598793905,60.197131309509274,1.0,0.1974147519758781,68.15923545837039,2433.738119125366,85.01326638661304,93.0,398.105192899704,115,233,52,0,28.0,18.0,47.0,93.0,1.0,True,True
416,small,small_balanced_train_a,train,strict_connectivity_only,9.876798649072816,59.509977416992186,1.0,0.1975359729814563,66.65792295001678,2459.588233947754,87.5134186788937,71.0,357.39724802970886,107,240,51,2,22.0,14.0,35.0,71.0,1.0,True,True
417,small,small_balanced_train_a,train,strict_connectivity_only,9.807606040806778,61.03077056884766,1.0,0.19615212081613556,68.98469691365034,2496.7614936828613,88.08070518874226,69.0,397.69632482528687,109,242,49,0,20.0,11.0,38.0,69.0,0.0,True,False
418,small,small_balanced_train_a,train,strict_connectivity_only,9.902899274289899,60.07058120727539,1.0,0.19805798548579798,68.16732042323153,2446.329765319824,86.3623496600354,66.0,404.83695363998413,109,241,50,0,18.0,8.0,40.0,66.0,1.0,True,True
419,small,small_clustered_train_b,train,strict_connectivity_only,9.90315948983623,59.613533668518066,1.0,0.1980631897967246,65.54023580401771,2533.3134841918945,71.0281087271534,80.0,296.33509838581085,109,183,50,58,29.0,6.0,45.0,80.0,1.0,True,True
