time,nof_ue,dl_brate,ul_brate,dataset_group,scenario,training_id,experiment_id,base_station_id,source_file,bs_lambda_total
1602351657402,7,733855.0625,72997.53125,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,806852.59375
1602351657652,7,1150852.5,12239.043945,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1163091.543945
1602351657902,7,1234656.0,18464.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1253120.0
1602351658152,7,896064.3125,45397.589844,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,941461.9023440001
1602351658402,7,365792.0,70368.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,436160.0
1602351658653,7,766560.0,32384.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,798944.0
1602351658903,9,684352.0,46816.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,731168.0
1602351659153,9,766752.0,9376.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,776128.0
1602351659403,7,749536.0,66912.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,816448.0
1602351659652,7,900672.0,33536.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,934208.0
1602351659903,7,795936.0,74304.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,870240.0
1602351660153,7,933074.875,2592.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,935666.875
1602351660402,7,514888.9375,41376.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,556264.9375
1602351660652,7,686880.0,40416.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,727296.0
1602351660902,7,884960.0,35200.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,920160.0
1602351661153,7,891328.0,11936.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,903264.0
1602351661402,7,694944.0,80800.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,775744.0
1602351661652,7,751552.0,5184.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,756736.0
1602351661902,7,725856.0,73568.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,799424.0
1602351662152,7,715616.0,15520.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,731136.0
1602351662402,7,854624.0,75488.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,930112.0
1602351662652,7,780832.0,41152.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,821984.0
1602351662902,7,803697.25,141418.328125,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,945115.578125
1602351663152,7,822496.0,24896.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,847392.0
1602351663402,8,793248.0,53760.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,847008.0
1602351663653,8,572864.0,33216.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,606080.0
1602351663903,8,803462.75,68365.476562,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,871828.226562
1602351664152,8,989728.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,991296.0
1602351664402,8,625888.0,106208.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,732096.0
1602351664652,8,577092.375,19951.806641,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,597044.181641
1602351664902,7,838304.0,31840.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,870144.0
1602351665152,7,798344.125,4239.043945,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,802583.168945
1602351665403,7,812973.25,47989.71875,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,860962.96875
1602351665652,7,981759.875,39784.796875,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1021544.671875
1602351665902,7,870958.25,143940.75,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1014899.0
1602351666152,7,784029.0,21088.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,805117.0
1602351666403,7,804555.4375,72183.265625,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,876738.703125
1602351666653,7,842144.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,842144.0
1602351666903,9,694336.0,77920.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,772256.0
1602351667153,9,891296.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,891296.0
1602351667402,7,832576.0,73280.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,905856.0
1602351667652,7,1054336.0,14592.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1068928.0
1602351667902,7,966400.0,62720.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1029120.0
1602351668152,7,965792.0,4160.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,969952.0
1602351668403,7,815264.0,96512.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,911776.0
1602351668652,7,810816.0,21504.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,832320.0
1602351668902,7,727872.0,69216.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,797088.0
1602351669152,7,872480.0,24896.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,897376.0
1602351669402,7,932334.6875,92398.40625,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1024733.09375
1602351669652,7,933600.0,27872.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,961472.0
1602351669902,7,729664.0,93856.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,823520.0
1602351670152,7,912481.875,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,912481.875
1602351670402,7,684512.0,122688.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,807200.0
1602351670652,7,728416.0,6272.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,734688.0
1602351670902,7,919392.0,89824.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1009216.0
1602351671153,9,852352.0,36832.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,889184.0
1602351671403,9,634656.0,83840.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,718496.0
1602351671652,7,742151.875,13482.071289,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,755633.946289
1602351671902,7,885518.625,73804.851562,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,959323.476562
1602351672152,7,683840.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,683840.0
1602351672403,7,624032.0,68640.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,692672.0
1602351672653,7,794112.0,33280.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,827392.0
1602351672903,7,638976.0,83840.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,722816.0
1602351673153,7,670019.5625,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,670019.5625
1602351673402,7,681000.875,120745.640625,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,801746.515625
1602351673652,7,836128.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,836128.0
1602351673902,7,627072.0,64256.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,691328.0
1602351674152,7,937664.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,937664.0
1602351674403,7,738752.0,99840.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,838592.0
1602351674653,7,725984.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,725984.0
1602351674902,7,779264.0,87456.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,866720.0
1602351675152,7,1025440.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1027008.0
1602351675402,8,1052096.0,115584.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1167680.0
1602351675653,8,1171200.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1171200.0
1602351675903,8,1003622.0,49903.316406,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1053525.316406
1602351676152,8,904384.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,904384.0
1602351676403,8,755710.0,101175.820312,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,856885.820312
1602351676653,8,1152064.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1152064.0
1602351676902,7,1077120.0,67936.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1145056.0
1602351677152,7,809220.875,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,809220.875
1602351677403,7,1001792.0,63872.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1065664.0
1602351677652,7,811840.0,17408.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,829248.0
1602351677902,7,1140544.0,68704.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1209248.0
1602351678152,7,1055699.875,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1055699.875
1602351678402,7,1156645.875,78288.960938,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1234934.8359380001
1602351678653,7,1064736.0,27360.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1092096.0
1602351678903,9,1073031.625,36608.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1109639.625
1602351679153,9,898200.8125,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,898200.8125
1602351679402,7,616873.0625,66048.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,682921.0625
1602351679653,7,964055.125,27674.601562,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,991729.726562
1602351679902,7,874112.0,52928.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,927040.0
1602351680152,7,1195968.0,13504.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1209472.0
1602351680402,7,728032.0,88224.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,816256.0
1602351680652,7,949440.0,16192.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,965632.0
1602351680902,7,1114816.0,95808.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1210624.0
1602351681152,7,1013728.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1015296.0
1602351681402,7,1230944.0,44128.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1275072.0
1602351681652,7,996064.0,33024.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1029088.0
1602351681903,7,938592.0,67360.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1005952.0
1602351682152,7,810208.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,810208.0
1602351682402,7,718464.0,67072.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,785536.0
1602351682652,7,1160159.375,16095.617188,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1176254.992188
1602351682902,7,1040544.0,138016.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1178560.0
1602351683152,7,1022400.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1022400.0
1602351683403,7,974825.6875,74473.898438,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1049299.5859380001
1602351683653,8,747908.125,54194.121094,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,802102.2460940001
1602351683903,8,902534.0,69583.3125,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,972117.3125
1602351684152,8,1095264.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1095264.0
1602351684402,8,1173888.0,42688.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1216576.0
1602351684653,8,1230184.875,39404.113281,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1269588.988281
1602351684902,7,1108020.25,92480.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1200500.25
1602351685152,7,1216928.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1216928.0
1602351685403,7,1116224.0,65952.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1182176.0
1602351685653,7,885632.0,33952.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,919584.0
1602351685902,7,727168.0,64352.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,791520.0
1602351686153,7,901216.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,901216.0
1602351686403,7,613696.0,92928.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,706624.0
1602351686652,7,1029856.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1029856.0
1602351686903,9,1251392.0,77408.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1328800.0
1602351687152,8,997888.0,1037.036987,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,998925.036987
1602351687403,8,0.0,1647.058838,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1647.058838
1602351687652,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351687902,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351688152,7,0.0,1568.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,1568.0
1602351688402,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351688652,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351688902,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351689152,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351689402,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351689652,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351689902,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351690152,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351690402,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351690652,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351690902,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351691152,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
1602351691402,7,0.0,0.0,slice_mixed,rome_slow_close,tr0,exp1,bs2,data/colosseum-oran-commag-dataset/slice_mixed/rome_slow_close/tr0/exp1/bs2/bs2.csv,0.0
