episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
431,small,small_balanced_train_a,train,legacy,10.34865757954938,47.20010913848877,1.0,0.20697315159098761,55.71709092552166,1642.8495321273804,91.30688933867458,200.0,425.84906244277954,62,139,193,6,73.0,76.0,51.0,200.0,0.0,True,False
432,small,small_balanced_train_a,train,legacy,10.302644111721515,49.05839260101318,1.0,0.2060528822344303,57.633339070440364,1688.0210266113281,95.1512859080348,241.0,428.74732065200806,57,160,181,2,103.0,91.0,47.0,241.0,0.0,True,False
433,small,small_balanced_train_a,train,legacy,10.251225340657003,49.798472785949706,1.0,0.20502450681314005,59.208373431942356,1721.3805632591248,97.04810863553955,201.0,470.4950006008148,61,153,184,2,81.0,55.0,65.0,201.0,0.0,True,False
434,small,small_clustered_train_b,train,legacy,10.300035254627378,48.12768756866455,1.0,0.20600070509254756,55.08732260284089,1782.4087343215942,79.99388305418474,196.0,347.98175597190857,54,118,174,54,86.0,77.0,33.0,196.0,1.0,True,True
435,small,small_clustered_train_b,train,legacy,10.312374446137076,48.73362510681152,1.0,0.20624748892274153,55.931293520484104,1786.9960470199585,81.80179073253328,208.0,359.8834185600281,54,122,173,51,76.0,96.0,36.0,208.0,0.0,True,False
436,small,small_balanced_train_a,train,legacy,10.226963287224873,50.50577449798584,1.0,0.20453926574449746,60.165816932725775,1723.0544757843018,96.23214570931752,223.0,483.00211238861084,61,164,172,3,88.0,82.0,53.0,223.0,0.0,True,False
437,small,small_clustered_train_b,train,legacy,10.229176490389667,49.73836692810059,1.0,0.20458352980779335,56.73097809852428,1858.5564393997192,84.73136305800415,194.0,349.63055062294006,56,122,170,52,75.0,81.0,38.0,194.0,0.0,True,False
438,small,small_clustered_train_b,train,legacy,10.23435112914394,50.30016090393067,1.0,0.2046870225828788,58.75774082553794,1766.590986251831,87.53804035908095,238.0,422.8790056705475,53,126,168,53,93.0,89.0,56.0,238.0,1.0,True,True
439,small,small_clustered_train_b,train,legacy,10.453370687710816,45.41264133453369,1.0,0.2090674137542163,53.402152908217396,1583.8688735961914,80.28760942301567,207.0,399.4755804538727,52,121,179,48,96.0,72.0,39.0,207.0,0.0,True,False
440,small,small_balanced_train_a,train,legacy,10.386779274918739,47.70717582702637,1.0,0.2077355854983748,56.582192975206645,1591.8354902267456,94.77245149699614,255.0,443.7508544921875,58,168,173,1,103.0,70.0,82.0,255.0,0.0,True,False
441,small,small_balanced_train_a,train,legacy,10.201531512785989,50.846943893432616,1.0,0.20403063025571977,60.22567785657481,1727.7354145050049,94.67506662329605,251.0,468.9367051124573,61,167,169,3,116.0,74.0,61.0,251.0,1.0,True,True
442,small,small_clustered_train_b,train,legacy,10.196423547710639,50.503451614379884,1.0,0.20392847095421276,57.907814497976915,1830.5654182434082,90.38900323594284,234.0,370.21815156936646,50,125,175,50,95.0,71.0,68.0,234.0,0.0,True,False
443,small,small_clustered_train_b,train,legacy,10.181699854692102,51.11665805816651,1.0,0.20363399709384203,58.23130756565427,1869.6378726959229,82.46256866662446,248.0,355.73246717453003,48,143,158,51,117.0,63.0,68.0,248.0,1.0,True,True
444,small,small_balanced_train_a,train,legacy,10.211095820987193,50.619444122314455,1.0,0.20422191641974385,60.05278874791834,1711.0181007385254,97.28689108053315,251.0,471.6672239303589,54,171,172,3,126.0,60.0,65.0,251.0,0.0,True,False
445,small,small_clustered_train_b,train,legacy,10.398604961231868,46.28047386169433,1.0,0.20797209922463736,53.35026028167954,1686.955090522766,78.57922929851566,195.0,353.4893476963043,47,118,184,51,89.0,52.0,54.0,195.0,0.0,True,False
446,small,small_clustered_train_b,train,legacy,10.323888297382386,47.3941748046875,1.0,0.20647776594764772,55.379976526194135,1678.8240127563477,82.59464214680379,209.0,399.2900846004486,46,118,182,54,94.0,55.0,60.0,209.0,1.0,True,True
447,small,small_clustered_train_b,train,legacy,10.325143877722555,47.499666900634764,1.0,0.2065028775544511,54.87352724837263,1703.7548809051514,80.53547658717987,222.0,368.6930019855499,49,116,184,51,87.0,77.0,58.0,222.0,1.0,True,True
448,small,small_clustered_train_b,train,legacy,10.354921326590976,46.93977947235108,1.0,0.2070984265318195,54.55038922095326,1683.8615169525146,85.59699656859769,197.0,380.53047227859497,44,109,196,51,81.0,61.0,55.0,197.0,1.0,True,True
449,small,small_balanced_train_a,train,legacy,10.174475396450077,51.49629665374756,1.0,0.20348950792900156,60.898114402553546,1772.5337734222412,103.19017169208489,229.0,470.090886592865,60,156,183,1,91.0,66.0,72.0,229.0,0.0,True,False
450,small,small_clustered_train_b,train,legacy,10.206670993811851,50.7988143157959,1.0,0.20413341987623704,59.21316377573087,1837.8996601104736,88.32356979659924,193.0,420.71747875213623,49,116,181,54,80.0,63.0,50.0,193.0,1.0,True,True
451,small,small_clustered_train_b,train,legacy,10.284132113383391,49.18116943359375,1.0,0.20568264226766783,57.68861624506616,1743.4723234176636,86.21381732456648,204.0,425.3723363876343,50,120,177,53,71.0,66.0,67.0,204.0,0.0,True,False
452,small,small_clustered_train_b,train,legacy,10.298704415372065,48.43868263244629,1.0,0.2059740883074413,56.4889217413215,1733.456545829773,88.965635172078,197.0,402.5119526386261,50,120,178,52,69.0,64.0,64.0,197.0,1.0,True,True
453,small,small_balanced_train_a,train,legacy,10.243149820435812,49.76363037109375,1.0,0.20486299640871625,58.567021360225645,1724.2159242630005,98.79603304233386,225.0,440.16955518722534,60,160,178,2,72.0,78.0,75.0,225.0,1.0,True,True
454,small,small_balanced_train_a,train,legacy,10.22076996664817,50.30329978942871,1.0,0.2044153993329634,59.79809908256057,1720.8706817626953,93.55434317984732,226.0,474.7399640083313,70,158,171,1,92.0,66.0,68.0,226.0,1.0,True,True
455,small,small_balanced_train_a,train,legacy,10.26356889876517,50.21020908355713,1.0,0.2052713779753034,60.63095581623108,1681.567286491394,97.90583632852194,210.0,521.0373330116272,68,155,177,0,83.0,67.0,60.0,210.0,1.0,True,True
456,small,small_balanced_train_a,train,legacy,10.317535917009526,48.35235828399658,1.0,0.2063507183401905,58.22467191929614,1611.3396768569946,96.66253831519464,216.0,493.6156907081604,70,150,180,0,87.0,45.0,84.0,216.0,1.0,True,True
457,small,small_clustered_train_b,train,legacy,10.21738415580295,49.73398941040039,1.0,0.204347683116059,57.91283280581034,1794.7629432678223,90.99433481261174,192.0,408.9421796798706,54,116,177,53,74.0,57.0,61.0,192.0,0.0,True,False
458,small,small_clustered_train_b,train,legacy,10.395916750193692,46.9472562789917,1.0,0.20791833500387383,55.026534628271584,1674.2005596160889,83.19832994225062,186.0,403.96392035484314,50,113,186,51,59.0,71.0,56.0,186.0,1.0,True,True
459,small,small_clustered_train_b,train,legacy,10.279715893085399,49.040608444213866,1.0,0.20559431786170798,57.09963184167406,1760.54696559906,82.53230003200659,206.0,402.9511637687683,54,122,174,50,66.0,81.0,59.0,206.0,1.0,True,True
460,small,small_balanced_train_a,train,legacy,10.142100609734092,53.40171157836914,1.0,0.20284201219468184,64.29754915656306,1779.828598022461,99.46513931542746,246.0,544.7918605804443,72,155,171,2,89.0,66.0,91.0,246.0,0.0,True,False
461,small,small_balanced_train_a,train,legacy,10.236043470986466,50.179456634521486,1.0,0.20472086941972933,59.739278815840215,1694.6692476272583,96.31247913238853,240.0,477.9911069869995,64,168,166,2,94.0,72.0,74.0,240.0,1.0,True,True
462,small,small_clustered_train_b,train,legacy,10.321199621525347,47.96548271179199,1.0,0.20642399243050694,55.29463345741614,1733.5825490951538,81.23403107393179,217.0,366.4575469493866,56,125,163,56,74.0,79.0,64.0,217.0,1.0,True,True
463,small,small_clustered_train_b,train,legacy,10.132271711399287,52.55681533813477,1.0,0.20264543422798575,61.48304201808791,1850.092767715454,81.43667588799204,250.0,446.311327457428,50,131,166,53,90.0,78.0,82.0,250.0,1.0,True,True
464,small,small_clustered_train_b,train,legacy,10.111483887086758,53.22465187072754,1.0,0.20222967774173514,61.44215300997037,1919.1004848480225,81.25708692353706,250.0,410.8750400543213,61,134,157,48,93.0,84.0,73.0,250.0,1.0,True,True
465,small,small_clustered_train_b,train,legacy,10.13523495544444,52.42383731842041,1.0,0.2027046991088888,60.993015929771616,1898.6826839447021,81.05025504609121,213.0,428.45892786979675,57,129,163,51,88.0,59.0,66.0,213.0,1.0,True,True
466,small,small_clustered_train_b,train,legacy,10.055037283033068,55.043823432922366,1.0,0.20110074566066136,63.42160579015411,1980.2298936843872,75.0721463611903,278.0,418.8891251087189,64,124,157,55,115.0,83.0,80.0,278.0,1.0,True,True
467,small,small_clustered_train_b,train,legacy,9.99537224053156,55.77107776641846,1.0,0.19990744481063122,64.12470137874888,2040.2254962921143,83.64717878050749,247.0,417.6811969280243,66,141,143,50,95.0,68.0,84.0,247.0,1.0,True,True
468,small,small_balanced_train_a,train,legacy,10.120955940229583,53.31705844879151,1.0,0.20241911880459168,63.80204173530835,1790.324634552002,101.27908772557677,250.0,524.2491827011108,66,163,168,3,111.0,67.0,72.0,250.0,1.0,True,True
469,small,small_clustered_train_b,train,legacy,10.311477270619585,48.959959487915036,1.0,0.20622954541239172,57.39031742857144,1722.1525087356567,76.32758156574874,228.0,421.5178921222687,53,135,165,47,95.0,68.0,65.0,228.0,1.0,True,True
470,small,small_balanced_train_a,train,legacy,10.315938044757438,48.944410209655764,1.0,0.20631876089514875,59.235585830937914,1605.347086429596,92.31467049281858,235.0,514.5587682723999,54,163,180,3,100.0,59.0,76.0,235.0,1.0,True,True
471,small,small_clustered_train_b,train,legacy,10.254115354332779,50.96024875640869,1.0,0.20508230708665556,59.86648363617025,1809.412444114685,79.28823267635632,214.0,445.3117530345917,59,134,157,50,94.0,59.0,61.0,214.0,1.0,True,True
472,small,small_clustered_train_b,train,legacy,10.333719835422931,48.25849979400635,1.0,0.20667439670845864,56.30995730160327,1703.838210105896,82.51394128942285,224.0,402.5728578567505,50,135,168,47,98.0,72.0,54.0,224.0,1.0,True,True
473,small,small_balanced_train_a,train,legacy,10.094492195236848,53.42946620941162,1.0,0.20188984390473697,63.70940196818577,1811.7894554138184,98.68706268274167,247.0,513.9967885017395,48,178,171,3,98.0,76.0,73.0,247.0,1.0,True,True
474,small,small_balanced_train_a,train,legacy,10.215495726320171,50.39351123809814,1.0,0.20430991452640343,60.28256045037196,1694.8908519744873,98.33222579237112,232.0,494.45247411727905,57,171,170,2,95.0,74.0,63.0,232.0,1.0,True,True
475,small,small_clustered_train_b,train,legacy,10.093789879111489,52.8742594909668,1.0,0.20187579758222976,61.10546860114059,1904.2609071731567,87.8916795241162,240.0,411.56042218208313,52,128,165,55,102.0,87.0,51.0,240.0,1.0,True,True
476,small,small_balanced_train_a,train,legacy,10.274543295574897,48.72244792938233,1.0,0.20549086591149796,58.113646267111406,1692.1129817962646,88.44953449318929,186.0,469.5598978996277,48,192,159,1,66.0,61.0,59.0,186.0,1.0,True,True
477,small,small_clustered_train_b,train,legacy,10.2649474682512,49.389837493896486,1.0,0.20529894936502402,57.64052581301267,1757.281343460083,84.67610633361711,215.0,412.5344202518463,47,136,167,50,92.0,86.0,37.0,215.0,0.0,True,False
478,small,small_balanced_train_a,train,legacy,10.224864406622714,50.844589691162106,1.0,0.2044972881324543,60.85818592248884,1715.6577444076538,93.8919781904062,232.0,500.67978620529175,53,187,157,3,93.0,61.0,78.0,232.0,0.0,True,False
479,small,small_balanced_train_a,train,legacy,10.07316554208237,53.94297058105469,1.0,0.2014633108416474,64.4608894561805,1842.9296894073486,99.32289496783818,229.0,525.8959441184998,59,177,160,4,73.0,86.0,70.0,229.0,0.0,True,False
480,small,small_balanced_train_a,train,legacy,10.228543267772686,51.32861110687256,1.0,0.2045708653554537,61.844728247374654,1732.4962606430054,91.12846265254596,217.0,525.805844783783,52,186,160,2,93.0,58.0,66.0,217.0,0.0,True,False
481,small,small_balanced_train_a,train,legacy,10.201381834169883,51.227619361877444,1.0,0.20402763668339766,61.74421384717926,1726.2567052841187,91.2945547685547,218.0,525.8297152519226,57,185,155,3,89.0,66.0,63.0,218.0,0.0,True,False
482,small,small_balanced_train_a,train,legacy,10.083798375130584,54.33424129486084,1.0,0.20167596750261169,64.91696684568014,1863.5775814056396,97.99822404937224,226.0,529.1362676620483,56,190,151,3,110.0,65.0,51.0,226.0,1.0,True,True
483,small,small_clustered_train_b,train,legacy,10.130207761530906,52.89433219909668,1.0,0.20260415523061812,60.563506738848034,1960.7970113754272,77.46087919055537,223.0,383.458722114563,53,166,138,43,99.0,69.0,55.0,223.0,1.0,True,True
484,small,small_clustered_train_b,train,legacy,10.076184675693412,53.230491180419925,1.0,0.20152369351386823,60.40953490161752,1999.2643928527832,81.30796462242549,222.0,358.95219445228577,54,142,152,52,92.0,80.0,50.0,222.0,0.0,True,False
485,small,small_clustered_train_b,train,legacy,10.110989929773709,52.832915420532224,1.0,0.20221979859547418,61.04540281117836,1926.8190174102783,78.20231838827897,226.0,410.62440252304077,59,141,148,52,89.0,68.0,69.0,226.0,1.0,True,True
486,small,small_balanced_train_a,train,legacy,10.016167999524354,55.6056001663208,1.0,0.2003233599904871,66.67256536019315,1905.380989074707,100.5507991318652,221.0,553.3482384681702,66,176,155,3,91.0,76.0,54.0,221.0,1.0,True,True
487,small,small_balanced_train_a,train,legacy,10.041407789122927,54.83275650024414,1.0,0.20082815578245852,65.30525949490182,1900.570881843567,97.44181602087858,220.0,523.625138759613,56,189,153,2,89.0,76.0,55.0,220.0,0.0,True,False
488,small,small_balanced_train_a,train,legacy,10.134415621878484,52.6817414855957,1.0,0.20268831243756968,62.65856841512066,1830.667007446289,93.57873115070164,211.0,498.8413419723511,68,176,155,1,68.0,86.0,57.0,211.0,1.0,True,True
489,small,small_clustered_train_b,train,legacy,10.22194181105647,50.415418548583986,1.0,0.20443883622112938,58.96545536167752,1822.9002647399902,77.3687919661699,193.0,427.50185656547546,61,138,151,50,77.0,65.0,51.0,193.0,0.0,True,False
490,small,small_clustered_train_b,train,legacy,10.156147426643479,51.81679103851318,1.0,0.20312294853286958,60.221016791340716,1897.9941864013672,81.63407509712634,191.0,420.2112877368927,57,134,158,51,62.0,80.0,49.0,191.0,1.0,True,True
491,small,small_clustered_train_b,train,legacy,9.926374568574992,58.865976066589354,1.0,0.19852749137149986,69.93568070919086,2099.8399982452393,94.9736234386694,195.0,553.4852058887482,63,134,153,50,82.0,63.0,50.0,195.0,1.0,True,True
492,small,small_clustered_train_b,train,legacy,10.126036952821618,52.544059867858884,1.0,0.20252073905643236,60.54045500030189,1983.9308891296387,86.45238402426507,157.0,399.8197362422943,55,138,154,53,60.0,65.0,32.0,157.0,0.0,True,False
493,small,small_balanced_train_a,train,legacy,10.153293910761855,53.026191215515134,1.0,0.2030658782152371,63.607812011762256,1854.0294713974,98.19900643947665,170.0,529.0810613632202,69,175,156,0,66.0,74.0,30.0,170.0,0.0,True,False
494,small,small_clustered_train_b,train,legacy,10.245449130111353,50.88854145050049,1.0,0.20490898260222706,59.31022634079572,1862.8783626556396,85.46445109702182,175.0,421.0842516422272,60,132,156,52,67.0,62.0,46.0,175.0,1.0,True,True
495,small,small_balanced_train_a,train,legacy,10.08269617105054,54.738456344604494,1.0,0.2016539234210108,65.77833943142805,1905.1857013702393,102.74298737912645,177.0,551.9941396713257,72,176,152,0,69.0,60.0,48.0,177.0,1.0,True,True
496,small,small_balanced_train_a,train,legacy,10.115907404610164,53.13925102233887,1.0,0.20231814809220328,63.601930340888494,1869.8279185295105,100.0006639693972,164.0,523.1339678764343,67,178,154,1,62.0,58.0,44.0,164.0,0.0,True,False
497,small,small_balanced_train_a,train,legacy,10.258926509650227,50.45873291015625,1.0,0.20517853019300453,61.003369114724784,1746.8888578414917,96.81598586815129,152.0,527.2318053245544,71,169,160,0,61.0,50.0,41.0,152.0,1.0,True,True
498,small,small_balanced_train_a,train,legacy,10.244896560774201,50.68914821624756,1.0,0.20489793121548402,61.60554315223577,1748.4646263122559,97.17308440736623,143.0,545.8197240829468,58,177,165,0,61.0,44.0,38.0,143.0,0.0,True,False
499,small,small_balanced_train_a,train,legacy,10.146328525385812,52.8014701461792,1.0,0.20292657050771623,63.408041817442175,1849.2678198814392,101.47714950782041,159.0,530.3285613059998,56,188,155,1,58.0,65.0,36.0,159.0,1.0,True,True
500,small,small_clustered_train_b,train,legacy,10.307065066315632,48.57294872283936,1.0,0.20614130132631264,57.49291440348612,1752.5531568527222,85.09597144498156,145.0,445.99829602241516,51,146,152,51,60.0,54.0,31.0,145.0,1.0,True,True
501,small,small_clustered_train_b,train,legacy,10.168675715423815,51.86185039520264,1.0,0.2033735143084763,62.34325172683034,1868.8764505386353,91.146006269877,109.0,524.070065498352,44,154,150,52,54.0,35.0,20.0,109.0,1.0,True,True
502,small,small_balanced_train_a,train,legacy,10.065206446741739,54.052225303649905,1.0,0.20130412893483476,66.12098709531921,1871.3783445358276,104.79484141337556,123.0,603.4380850791931,52,194,154,0,47.0,42.0,34.0,123.0,0.0,True,False
503,small,small_balanced_train_a,train,legacy,10.156552079433416,52.29527053833008,1.0,0.20313104158866832,63.02800855661007,1850.337688446045,105.78890628814511,122.0,536.6369137763977,52,192,154,2,69.0,36.0,17.0,122.0,1.0,True,True
504,small,small_balanced_train_a,train,legacy,10.12670055289589,52.41106868743896,1.0,0.2025340110579178,62.85535899667988,1864.1171875,107.22174705613159,127.0,522.2145051956177,46,200,154,0,58.0,49.0,20.0,127.0,0.0,True,False
505,small,small_balanced_train_a,train,legacy,10.145860246004775,52.35699546813965,1.0,0.2029172049200955,63.395762754230994,1879.0597286224365,107.85173311140593,79.0,551.9383373260498,32,215,153,0,44.0,20.0,15.0,79.0,1.0,True,True
506,small,small_balanced_train_a,train,legacy,10.264527710619205,48.84913654327393,1.0,0.2052905542123841,58.605561828338416,1727.9719247817993,101.66363441275507,125.0,487.8212661743164,39,201,158,2,75.0,24.0,26.0,125.0,0.0,True,False
507,small,small_balanced_train_a,train,legacy,10.113911564744402,52.8344091796875,1.0,0.20227823129488803,64.37805953226457,1854.7555770874023,102.78240710334144,107.0,577.1824975013733,37,205,157,1,69.0,20.0,18.0,107.0,0.0,True,False
508,small,small_clustered_train_b,train,legacy,10.233128384118112,49.60677074432373,1.0,0.20466256768236224,59.45592871525535,1760.296531677246,89.58411824796643,138.0,492.45789432525635,33,151,159,57,73.0,29.0,36.0,138.0,1.0,True,True
509,small,small_balanced_train_a,train,legacy,10.162936390866452,51.71704761505127,1.0,0.20325872781732904,63.17903045903806,1783.845736503601,104.90751828423922,124.0,573.0991344451904,36,199,163,2,70.0,27.0,27.0,124.0,1.0,True,True
510,small,small_balanced_train_a,train,legacy,10.091259660575503,53.54845054626465,1.0,0.20182519321151005,65.22092520718702,1870.9464931488037,103.85233256851862,119.0,583.6237177848816,39,203,157,1,64.0,39.0,16.0,119.0,0.0,True,False
511,small,small_clustered_train_b,train,legacy,10.162894620551935,51.763290596008304,1.0,0.2032578924110387,62.013724163009975,1858.726902961731,88.915917411058,128.0,512.5216946601868,44,142,156,58,71.0,41.0,16.0,128.0,1.0,True,True
512,small,small_clustered_train_b,train,legacy,10.092678105434354,53.462086868286136,1.0,0.20185356210868707,63.656893340717836,1907.9431467056274,94.42087525351232,161.0,509.7403230667114,26,157,158,59,85.0,48.0,28.0,161.0,1.0,True,True
513,small,small_balanced_train_a,train,legacy,10.133043133430181,52.470924835205075,1.0,0.20266086266860361,63.66399166367774,1807.895881652832,106.99701962492709,149.0,559.6533370018005,38,197,163,2,78.0,42.0,29.0,149.0,0.0,True,False
514,small,small_balanced_train_a,train,legacy,10.167738955080308,50.831178970336914,1.0,0.20335477910160615,60.483777040913836,1807.4194030761719,103.50962999597881,148.0,482.6299076080322,55,185,158,2,70.0,48.0,30.0,148.0,0.0,True,False
515,small,small_clustered_train_b,train,legacy,10.254731021893424,48.998555221557616,1.0,0.20509462043786847,57.753518514460545,1800.601071357727,90.57855087256355,121.0,437.74815130233765,44,136,161,59,63.0,31.0,27.0,121.0,0.0,True,False
516,small,small_balanced_train_a,train,legacy,10.16770645748007,51.068017082214354,1.0,0.2033541291496014,61.79412145117106,1774.8463344573975,100.24927329669703,142.0,536.3052310943604,55,178,164,3,74.0,36.0,32.0,142.0,0.0,True,False
517,small,small_balanced_train_a,train,legacy,10.349951817313595,47.64860061645508,1.0,0.2069990363462719,57.285078832043034,1642.6085953712463,95.99755261098687,162.0,481.82389640808105,52,180,165,3,77.0,55.0,30.0,162.0,1.0,True,True
518,small,small_clustered_train_b,train,legacy,10.165400846539642,51.45765594482422,1.0,0.20330801693079284,60.14156790220234,1914.3719654083252,85.31526021555514,139.0,434.1955842971802,58,126,155,61,54.0,48.0,37.0,139.0,0.0,True,False
519,small,small_balanced_train_a,train,legacy,10.171278825630619,51.222446250915525,1.0,0.2034255765126124,61.41984345066493,1793.8722553253174,98.3802175443856,159.0,509.86985206604004,68,175,156,1,64.0,47.0,48.0,159.0,0.0,True,False
520,small,small_balanced_train_a,train,legacy,10.156515830491841,52.11108131408692,1.0,0.20313031660983683,62.529975920250806,1799.9310703277588,98.67828990978765,186.0,520.9447178840637,67,170,161,2,76.0,68.0,42.0,186.0,0.0,True,False
521,small,small_balanced_train_a,train,legacy,10.098638904154397,53.02947235107422,1.0,0.20197277808308794,63.96844593924363,1839.0437812805176,101.48112677251468,164.0,546.9486923217773,59,175,159,7,78.0,40.0,46.0,164.0,1.0,True,True
522,small,small_balanced_train_a,train,legacy,10.216788955931785,50.573708305358885,1.0,0.20433577911863568,59.99028369126668,1796.055362701416,98.80131543987541,163.0,470.82875299453735,69,169,156,6,70.0,54.0,39.0,163.0,1.0,True,True
523,small,small_clustered_train_b,train,legacy,10.087639475727391,53.71604026794434,1.0,0.2017527895145478,62.531769984951,1983.8477220535278,88.16781543140317,173.0,440.7864806652069,57,129,152,62,72.0,48.0,53.0,173.0,0.0,True,False
524,small,small_clustered_train_b,train,legacy,10.265340530607805,49.354766006469724,1.0,0.2053068106121561,58.07176668076893,1811.1804580688477,83.70781575116922,137.0,435.8500282764435,65,117,154,64,50.0,53.0,34.0,137.0,1.0,True,True
525,small,small_balanced_train_a,train,legacy,10.084753579540102,53.45637329101562,1.0,0.20169507159080205,63.77217537219016,1907.4480304718018,104.58053507374134,145.0,515.7901010513306,66,174,157,3,69.0,33.0,43.0,145.0,1.0,True,True
526,small,small_clustered_train_b,train,legacy,10.226825653144044,51.02107418060303,1.0,0.20453651306288087,60.56780053883398,1864.4899444580078,83.22746595994832,126.0,477.3363084793091,55,131,152,62,59.0,41.0,26.0,126.0,0.0,True,False
527,small,small_balanced_train_a,train,legacy,10.257310510116255,49.97390712738037,1.0,0.2051462102023251,60.14044213876156,1732.7418518066406,101.62675317106414,156.0,508.3267488479614,63,176,159,2,59.0,47.0,50.0,156.0,1.0,True,True
528,small,small_balanced_train_a,train,legacy,10.24020162266615,50.070422973632816,1.0,0.20480403245332301,60.5091474673207,1740.1742115020752,97.41070562311526,144.0,521.9362263679504,63,172,160,5,51.0,59.0,34.0,144.0,0.0,True,False
529,small,small_clustered_train_b,train,legacy,10.083583455953535,53.764522018432615,1.0,0.2016716691190707,62.94486966933233,2024.1053047180176,91.10340886029302,114.0,459.0173854827881,67,115,148,70,49.0,27.0,38.0,114.0,0.0,True,False
530,small,small_clustered_train_b,train,legacy,10.45372236564477,46.201133003234865,1.0,0.2090744473128954,54.15907037809425,1700.5245418548584,82.6352724485662,129.0,397.89685106277466,61,118,156,65,61.0,36.0,32.0,129.0,1.0,True,True
531,small,small_clustered_train_b,train,legacy,10.117059951478428,52.73048225402832,1.0,0.20234119902956857,61.60439885490595,1969.6982135772705,91.1300924450809,132.0,443.6958179473877,60,114,160,66,57.0,33.0,42.0,132.0,1.0,True,True
532,small,small_balanced_train_a,train,legacy,10.102269217546594,53.48839546203613,1.0,0.2020453843509319,63.95317294568452,1936.2129917144775,102.96790975332691,112.0,523.2388739585876,71,171,157,1,41.0,42.0,29.0,112.0,1.0,True,True
533,small,small_clustered_train_b,train,legacy,10.308431833981716,48.36510543823242,1.0,0.20616863667963434,57.19986931573349,1792.1042461395264,81.412844985893,103.0,441.73818588256836,67,113,158,62,45.0,28.0,30.0,103.0,1.0,True,True
534,small,small_balanced_train_a,train,legacy,10.460842592641132,46.09507972717285,1.0,0.20921685185282266,55.835439200084274,1629.5562815666199,89.17968316171503,99.0,487.01799631118774,67,161,171,1,47.0,30.0,22.0,99.0,0.0,True,False
535,small,small_balanced_train_a,train,legacy,10.162956905587155,52.26306915283203,1.0,0.2032591381117431,63.5893018526243,1857.7597732543945,100.08200907561219,89.0,566.3116555213928,77,158,164,1,42.0,21.0,26.0,89.0,1.0,True,True
536,small,small_clustered_train_b,train,legacy,10.126120485689311,52.59986759185791,1.0,0.2025224097137862,61.51330500770901,1975.80846118927,86.513077975248,122.0,445.6718547344208,67,111,159,63,45.0,38.0,39.0,122.0,1.0,True,True
537,small,small_clustered_train_b,train,legacy,10.111926009643454,53.449808235168454,1.0,0.2022385201928691,62.792343660360146,1992.012879371643,87.35077395962736,126.0,467.1267626285553,75,103,163,59,45.0,49.0,32.0,126.0,1.0,True,True
538,small,small_balanced_train_a,train,legacy,10.352270426813774,47.849405670166014,1.0,0.20704540853627548,57.50822679508529,1699.3302478790283,93.19902072579171,117.0,482.9410357475281,80,158,162,0,49.0,44.0,24.0,117.0,0.0,True,False
539,small,small_balanced_train_a,train,legacy,10.18254285838029,51.07509296417236,1.0,0.20365085716760578,61.115197115993645,1848.4689979553223,98.2803949251244,105.0,502.0052309036255,83,158,158,1,33.0,50.0,22.0,105.0,0.0,True,False
540,small,small_clustered_train_b,train,legacy,10.21970219050923,51.30935977935791,1.0,0.20439404381018458,59.731644309453934,1912.454909324646,83.89880039052778,148.0,421.1142523288727,81,106,156,57,36.0,65.0,47.0,148.0,0.0,True,False
541,small,small_balanced_train_a,train,legacy,10.208351881691403,50.33432941436767,1.0,0.20416703763382807,60.413087123217174,1796.1673831939697,98.61118569729666,118.0,503.93789529800415,83,152,164,1,47.0,47.0,24.0,118.0,1.0,True,True
542,small,small_balanced_train_a,train,legacy,10.343056575517519,48.56862770080566,1.0,0.20686113151035038,59.327207460163834,1659.2446098327637,96.25779651550093,135.0,537.9289841651917,77,153,169,1,47.0,55.0,33.0,135.0,0.0,True,False
543,small,small_balanced_train_a,train,legacy,10.226528540485706,50.201914863586424,1.0,0.20453057080971412,60.25718250537151,1763.2657890319824,96.06656423914117,148.0,502.76338720321655,81,152,167,0,40.0,74.0,34.0,148.0,1.0,True,True
544,small,small_clustered_train_b,train,legacy,10.041992579820715,54.579542045593264,1.0,0.2008398515964143,63.75293292662011,2017.0304718017578,86.27709919126576,167.0,458.66953682899475,68,106,166,60,43.0,86.0,38.0,167.0,1.0,True,True
545,small,small_clustered_train_b,train,legacy,10.181393170928077,50.878913230895996,1.0,0.20362786341856154,58.621871682665414,1912.0514812469482,86.74625533573943,158.0,387.1479229927063,65,117,160,58,59.0,60.0,39.0,158.0,1.0,True,True
546,small,small_balanced_train_a,train,legacy,10.162603628479143,51.91022468566894,1.0,0.20325207256958286,63.113157010450095,1799.71529006958,97.64936247738451,138.0,560.146598815918,81,160,158,1,42.0,59.0,37.0,138.0,0.0,True,False
547,small,small_balanced_train_a,train,legacy,10.217734542011621,50.97233646392822,1.0,0.20435469084023242,61.70672394462394,1763.013048171997,101.88437336873953,147.0,536.719388961792,77,152,171,0,56.0,55.0,36.0,147.0,1.0,True,True
