dataset_group,scenario,training_id,experiment_id,imsi,num_records,min_time,max_time,unique_base_station_count,base_stations_observed,unique_rnti_count,rnti_values,rnti_change_count,unique_slice_id_count,slice_ids_observed,appears_in_more_than_one_base_station,sequential_multi_bs_timestamps,same_timestamp_multi_bs_count,ambiguous_multi_bs_observation
slice_traffic,rome_slow_close,tr15,exp5,1010123456005,1268,1602822629421.0,1602823034091.0,2,bs1;bs3,2,152;81,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456006,1248,1602822630171.0,1602822941921.0,1,bs1,1,72,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456007,1392,1602822654171.0,1602823090341.0,2,bs1;bs3,2,154;86,0,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456008,1253,1602822628921.0,1602822941921.0,1,bs1,1,73,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456009,1264,1602822630421.0,1602822986841.0,2,bs1;bs3,2,134;87,0,1,0,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456010,1250,1602822629671.0,1602822941921.0,1,bs1,1,77,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456011,1266,1602822629921.0,1602822999091.0,2,bs1;bs3,2,135;78,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456013,324,1602822630936.0,1602823065091.0,2,bs2;bs3,2,148;73,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456014,110,1602822628936.0,1602822949091.0,2,bs2;bs3,2,115;70,0,1,0,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456015,102,1602822630685.0,1602823059591.0,2,bs2;bs3,2,155;81,0,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456016,108,1602822630436.0,1602822950341.0,2,bs2;bs3,2,114;79,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456017,104,1602822630186.0,1602822948591.0,2,bs2;bs3,2,112;76,0,1,0,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456018,90,1602822629442.0,1602822651686.0,1,bs2,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456019,330,1602822629936.0,1602823004841.0,2,bs2;bs3,2,110;77,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456020,107,1602822629185.0,1602823034341.0,2,bs2;bs3,2,153;71,0,1,0,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456021,327,1602822630186.0,1602823068091.0,2,bs2;bs3,2,151;80,0,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456022,330,1602822629442.0,1602823064841.0,2,bs2;bs3,2,138;75,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456024,1498,1602822629091.0,1602823003341.0,1,bs3,1,82,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456025,1259,1602822629091.0,1602822943625.0,1,bs3,1,81,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456026,1394,1602822655341.0,1602823004591.0,1,bs3,2,145;97,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456027,1256,1602822629341.0,1602822943091.0,1,bs3,1,78,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456028,1401,1602822631591.0,1602822981591.0,1,bs3,1,89,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456029,1256,1602822629591.0,1602822943387.0,1,bs3,1,79,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456030,1905,1602822629341.0,1602823105341.0,1,bs3,1,76,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456031,1453,1602822640341.0,1602823003341.0,1,bs3,1,90,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456032,1254,1602822630091.0,1602822943387.0,1,bs3,1,87,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456033,1495,1602822629341.0,1602823002841.0,1,bs3,1,77,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456037,2,1602822629394.0,1602822629644.0,1,bs4,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456039,3,1602822629144.0,1602822629644.0,1,bs4,1,71,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456042,1,1602822629644.0,1602822629644.0,1,bs4,1,75,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr15,exp5,1010123456044,102,1602822604394.0,1602822629644.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456002,2,1603222002770.0,1603222003020.0,1,bs1,1,76,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456003,4,1603222002270.0,1603222003020.0,1,bs1,1,79,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456004,6,1603222001770.0,1603222003020.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456005,2,1603222002520.0,1603222002770.0,1,bs1,1,81,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456007,3,1603222002520.0,1603222003020.0,1,bs1,1,75,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456008,2,1603222002770.0,1603222003020.0,1,bs1,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456010,1,1603222003020.0,1603222003020.0,1,bs1,1,73,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456011,4,1603222002270.0,1603222003020.0,1,bs1,1,74,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456009,30,1603222051973.0,1603222059223.0,1,bs2,1,95,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456013,820,1603222002723.0,1603222244496.0,2,bs2;bs3,3,193;221;74,1,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456014,797,1603222003473.0,1603222202473.0,1,bs2,1,76,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456015,803,1603222001973.0,1603222202473.0,1,bs2,1,70,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456016,903,1603222002473.0,1603222230996.0,2,bs2;bs3,2,185;72,0,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456017,796,1603222003723.0,1603222202473.0,1,bs2,1,78,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456018,799,1603222002973.0,1603222202473.0,1,bs2,1,77,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456019,810,1603222002473.0,1603222239996.0,2,bs2;bs3,3,178;218;71,1,2,0;2,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456020,246,1603222004973.0,1603222210996.0,2,bs2;bs3,2,192;79,0,1,0,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456021,771,1603222009973.0,1603222202473.0,1,bs2,1,83,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456022,798,1603222003223.0,1603222202473.0,1,bs2,1,75,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456024,700,1603221978496.0,1603222153257.0,1,bs3,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456025,243,1603222002746.0,1603222063246.0,1,bs3,1,77,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456026,699,1603222019246.0,1603222193746.0,1,bs3,1,97,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456027,606,1603222001996.0,1603222153257.0,1,bs3,1,73,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456028,602,1603222003246.0,1603222153496.0,1,bs3,1,79,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456029,604,1603222002246.0,1603222152996.0,1,bs3,1,74,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456030,604,1603222002496.0,1603222153257.0,1,bs3,1,78,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456031,599,1603222002746.0,1603222152746.0,1,bs3,2,100;80,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456032,600,1603222002496.0,1603222152996.0,1,bs3,2,76;86,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456033,839,1603222002746.0,1603222212996.0,1,bs3,2,157;72,1,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456035,1898,1603222002884.0,1603222477134.0,1,bs4,1,81,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456036,244,1603222002385.0,1603222063134.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456037,1812,1603222002385.0,1603222455134.0,1,bs4,1,75,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456038,407,1603222003384.0,1603222104884.0,1,bs4,1,89,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456039,1896,1603222003384.0,1603222477134.0,1,bs4,1,86,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456040,1249,1603222003134.0,1603222323634.0,1,bs4,2,146;80,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456041,323,1603222003634.0,1603222084135.0,1,bs4,1,87,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456042,1898,1603222002134.0,1603222477134.0,1,bs4,2,73;91,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456043,1413,1603222002634.0,1603222355634.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp1,1010123456044,466,1603221979884.0,1603222096134.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456002,247,1603222017419.0,1603222078919.0,1,bs1,1,101,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456003,169,1603222005919.0,1603222048669.0,1,bs1,2,88;99,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456004,289,1603222005669.0,1603222077669.0,1,bs1,1,82,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456005,1726,1603222029919.0,1603222461169.0,1,bs1,1,77,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456006,260,1603222006169.0,1603222070919.0,1,bs1,1,83,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456007,291,1603222005169.0,1603222077669.0,1,bs1,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456008,282,1603222005169.0,1603222075419.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456009,260,1603222005919.0,1603222070669.0,1,bs1,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456010,284,1603222006919.0,1603222077669.0,1,bs1,1,87,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456011,290,1603222005419.0,1603222077669.0,1,bs1,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456013,1421,1603222006668.0,1603222361668.0,1,bs2,1,78,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456014,1836,1603222006668.0,1603222465418.0,1,bs2,1,83,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456015,1841,1603222005418.0,1603222465418.0,1,bs2,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456016,1837,1603222006418.0,1603222465418.0,1,bs2,1,81,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456017,1839,1603222005918.0,1603222465418.0,1,bs2,1,71,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456018,1838,1603222006168.0,1603222465418.0,1,bs2,1,80,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456019,1840,1603222005668.0,1603222465418.0,1,bs2,1,77,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456020,23,1603222006918.0,1603222012418.0,1,bs2,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456021,1840,1603222005668.0,1603222465418.0,1,bs2,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456022,1359,1603222006918.0,1603222346418.0,1,bs2,1,82,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456026,374,1603222022542.0,1603222430168.0,2,bs2;bs3,2,106;110,0,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456024,1897,1603222006292.0,1603222480292.0,1,bs3,1,82,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456025,241,1603222005792.0,1603222065792.0,1,bs3,1,73,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456027,1180,1603222005792.0,1603222322042.0,1,bs3,2,107;77,1,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456028,1899,1603222005792.0,1603222480292.0,1,bs3,1,70,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456029,1896,1603222006042.0,1603222480292.0,1,bs3,2,119;80,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456030,1900,1603222005543.0,1603222480292.0,1,bs3,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456031,1898,1603222006042.0,1603222480292.0,1,bs3,1,76,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456032,1898,1603222006042.0,1603222480292.0,1,bs3,1,75,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456033,1896,1603222006542.0,1603222480292.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456035,1873,1603222005936.0,1603222473936.0,1,bs4,1,76,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456036,244,1603222005686.0,1603222066436.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456037,1807,1603222005436.0,1603222456936.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456038,366,1603222006936.0,1603222098186.0,1,bs4,1,84,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456039,1870,1603222006686.0,1603222473936.0,1,bs4,1,75,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456040,1522,1603222006436.0,1603222386686.0,1,bs4,1,82,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456041,1558,1603222006436.0,1603222395686.0,1,bs4,1,80,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456042,1871,1603222005686.0,1603222473936.0,1,bs4,2,85;86,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456043,1875,1603222005436.0,1603222473936.0,1,bs4,1,79,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp2,1010123456044,1968,1603221982186.0,1603222473936.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456002,1823,1603223720244.0,1603224175744.0,1,bs1,1,75,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456003,124,1603223719744.0,1603223750494.0,1,bs1,1,72,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456004,1828,1603223718994.0,1603224175744.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456005,1826,1603223719494.0,1603224175744.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456006,1250,1603223720494.0,1603224032744.0,1,bs1,1,79,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456007,1825,1603223719744.0,1603224175744.0,1,bs1,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456008,1806,1603223720494.0,1603224171744.0,1,bs1,1,74,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456009,1510,1603223720744.0,1603224097994.0,1,bs1,1,83,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456010,1822,1603223720494.0,1603224175744.0,1,bs1,1,73,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456011,1825,1603223719744.0,1603224175744.0,1,bs1,1,80,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456013,469,1603223726528.0,1603223843528.0,1,bs2,1,94,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456014,905,1603223719278.0,1603223945278.0,1,bs2,1,76,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456015,1840,1603223719778.0,1603224179529.0,1,bs2,1,77,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456016,1841,1603223719528.0,1603224179529.0,1,bs2,1,73,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456017,23,1603223720278.0,1603223725778.0,1,bs2,1,75,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456018,1837,1603223720528.0,1603224179529.0,1,bs2,1,78,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456019,1842,1603223719278.0,1603224179529.0,1,bs2,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456020,415,1603223720778.0,1603223825028.0,1,bs2,2,79;82,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456021,1811,1603223719528.0,1603224172028.0,1,bs2,1,74,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456022,1842,1603223719278.0,1603224179529.0,1,bs2,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456026,528,1603223725778.0,1603223865261.0,2,bs2;bs3,3,82;92;96,1,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456024,260,1603223719511.0,1603223784261.0,1,bs3,1,73,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456025,241,1603223723261.0,1603223783261.0,1,bs3,1,78,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456027,262,1603223719011.0,1603223784261.0,1,bs3,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456028,255,1603223719761.0,1603223783261.0,1,bs3,1,76,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456029,258,1603223719761.0,1603223784011.0,1,bs3,1,75,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456030,41,1603223719511.0,1603223729511.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456031,242,1603223724011.0,1603223784261.0,1,bs3,1,81,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456032,58,1603223719761.0,1603223734011.0,1,bs3,1,74,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456033,32,1603223720261.0,1603223728011.0,1,bs3,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456035,271,1603223719244.0,1603223786743.0,1,bs4,1,79,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456036,247,1603223719244.0,1603223780743.0,1,bs4,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456037,272,1603223718993.0,1603223786743.0,1,bs4,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456038,1878,1603223726743.0,1603224195993.0,1,bs4,1,96,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456039,242,1603223720743.0,1603223781043.0,1,bs4,1,84,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456040,269,1603223719743.0,1603223786743.0,1,bs4,1,80,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456041,270,1603223719493.0,1603223786743.0,1,bs4,1,82,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456042,247,1603223719244.0,1603223780743.0,1,bs4,1,75,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456043,271,1603223719244.0,1603223786743.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp3,1010123456044,298,1603223694993.0,1603223769243.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456002,1624,1603223772490.0,1603224178240.0,1,bs1,1,94,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456003,137,1603223722990.0,1603223756990.0,1,bs1,1,77,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456004,1817,1603223723490.0,1603224178240.0,1,bs1,2,100;79,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456005,1823,1603223722740.0,1603224178240.0,1,bs1,1,75,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456006,1823,1603223722740.0,1603224178240.0,1,bs1,1,74,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456007,1823,1603223722740.0,1603224178240.0,1,bs1,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456008,1806,1603223722740.0,1603224173990.0,1,bs1,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456009,1819,1603223723740.0,1603224178240.0,1,bs1,1,78,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456010,1822,1603223722990.0,1603224178240.0,1,bs1,1,70,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456011,1824,1603223722491.0,1603224178240.0,1,bs1,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456026,790,1603223748724.0,1603224049423.0,3,bs1;bs2;bs3,3,107;163;79,0,2,0;1,True,True,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456013,903,1603223723674.0,1603223949174.0,1,bs2,1,80,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456014,862,1603223722924.0,1603223938173.0,1,bs2,1,70,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456015,1842,1603223723174.0,1603224183423.0,1,bs2,1,76,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456016,1845,1603223722424.0,1603224183423.0,1,bs2,1,71,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456017,1576,1603223723174.0,1603224116923.0,1,bs2,1,79,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456018,1841,1603223723424.0,1603224183423.0,1,bs2,1,84,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456019,1841,1603223722924.0,1603224183423.0,1,bs2,2,165;75,1,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456020,147,1603223725674.0,1603223762174.0,1,bs2,1,98,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456022,1838,1603223723424.0,1603224183423.0,1,bs2,2,166;72,1,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456031,4,1603223747674.0,1603223748424.0,1,bs2,1,93,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456024,618,1603223730474.0,1603223884724.0,1,bs3,1,78,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456025,261,1603223723224.0,1603223788224.0,1,bs3,1,70,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456027,650,1603223722474.0,1603223884724.0,1,bs3,1,75,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456028,646,1603223723474.0,1603223884724.0,1,bs3,1,76,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456029,649,1603223722724.0,1603223884724.0,1,bs3,1,71,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456030,648,1603223722974.0,1603223884724.0,1,bs3,1,72,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456032,405,1603223727724.0,1603223828751.0,1,bs3,1,77,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456033,225,1603223772474.0,1603223828474.0,1,bs3,1,81,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456035,1632,1603223723521.0,1603224131271.0,1,bs4,1,76,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456036,244,1603223722521.0,1603223783271.0,1,bs4,1,71,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456037,887,1603223722771.0,1603223944271.0,1,bs4,1,72,0,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456038,293,1603223724021.0,1603223797021.0,1,bs4,1,74,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456039,1633,1603223723521.0,1603224131574.0,1,bs4,1,73,0,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456040,1373,1603223726771.0,1603224071271.0,1,bs4,2,115;79,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456041,1872,1603223723771.0,1603224192521.0,1,bs4,2,162;77,1,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456042,1630,1603223723021.0,1603224131271.0,1,bs4,2,78;84,1,1,0,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456043,1802,1603223723271.0,1603224174021.0,1,bs4,2,158;75,1,1,1,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp4,1010123456044,482,1603223699021.0,1603223819271.0,1,bs4,1,70,0,1,2,False,False,0,False
slice_traffic,rome_slow_close,tr16,exp5,1010123456002,1798,1603225443520.0,1603225892770.0,1,bs1,1,82,0,1,2,False,False,0,False
