dataset_group,scenario,training_id,experiment_id,imsi,time_prev,time_curr,src_rh,dst_rh,src_rnti,dst_rnti,src_slice_id,dst_slice_id,dt_ms,dl_rate_before_mbps,ul_rate_before_mbps,dl_buffer_before_bytes,ul_buffer_before_bytes,dl_cqi_before,ul_sinr_before,handover_confidence,reason
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986298,1603056986489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986489,1603056986548,bs3,bs2,80,74,1,0,59,0.0548434,0.0,0,0,2.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986548,1603056986739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986739,1603056986798,bs3,bs2,80,74,1,0,59,0.0548112,0.0,0,0,7.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986798,1603056986989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056986989,1603056987048,bs3,bs2,80,74,1,0,59,0.0467791,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987048,1603056987239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,4.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987239,1603056987298,bs3,bs2,80,74,1,0,59,0.0626827,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987298,1603056987489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,9.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987489,1603056987548,bs3,bs2,80,74,1,0,59,0.0370442,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987548,1603056987739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987739,1603056987798,bs3,bs2,80,74,1,0,59,0.0334779,0.1,0,0,3.0,9.61409,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987798,1603056987989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056987989,1603056988048,bs3,bs2,80,74,1,0,59,0.0234217,0.1,0,0,2.5,8.40126,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988048,1603056988239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988239,1603056988298,bs3,bs2,80,74,1,0,59,0.0644498,0.1,0,0,0.1,9.57954,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988298,1603056988489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988489,1603056988548,bs3,bs2,80,74,1,0,59,0.0497992,0.0,144,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988548,1603056988739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988739,1603056988798,bs3,bs2,80,74,1,0,59,0.027245,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988798,1603056988989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056988989,1603056989048,bs3,bs2,80,74,1,0,59,0.0265382,0.1,0,0,7.0,4.37826,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989048,1603056989240,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989240,1603056989298,bs3,bs2,80,74,1,0,58,0.044032,0.0,0,0,5.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989298,1603056989489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989489,1603056989548,bs3,bs2,80,74,1,0,59,0.0434056,0.0,182,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989548,1603056989740,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989740,1603056989798,bs3,bs2,80,74,1,0,58,0.086816,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989798,1603056989989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,3.0,0.169964,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056989989,1603056990048,bs3,bs2,80,74,1,0,59,0.0526265,0.1,0,0,8.5,5.92366,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990048,1603056990239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990239,1603056990298,bs3,bs2,80,74,1,0,59,0.0276627,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990298,1603056990489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,8.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990489,1603056990548,bs3,bs2,80,74,1,0,59,0.0568996,0.0,0,0,14.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990548,1603056990739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990739,1603056990798,bs3,bs2,80,74,1,0,59,0.0413815,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990798,1603056990989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056990989,1603056991048,bs3,bs2,80,74,1,0,59,0.0343775,0.1,0,0,1.0,6.22892,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991048,1603056991239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991239,1603056991298,bs3,bs2,80,74,1,0,59,0.0184739,0.0,0,0,6.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991298,1603056991489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991489,1603056991548,bs3,bs2,80,74,1,0,59,0.055743,0.0,74,0,3.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991548,1603056991739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991739,1603056991798,bs3,bs2,80,74,1,0,59,0.0887068,0.0,29,0,3.5,0.672348,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991798,1603056991989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.1,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056991989,1603056992048,bs3,bs2,80,74,1,0,59,0.0715181,0.1,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992048,1603056992239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992239,1603056992298,bs3,bs2,80,74,1,0,59,0.026988,0.0,130,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992298,1603056992489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992489,1603056992548,bs3,bs2,80,74,1,0,59,0.0573173,0.1,0,0,6.0,2.86092,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992548,1603056992739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992739,1603056992798,bs3,bs2,80,74,1,0,59,0.0444337,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992798,1603056992989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056992989,1603056993048,bs3,bs2,80,74,1,0,59,0.0480964,0.1,53,0,5.5,9.18785,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993048,1603056993239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993239,1603056993298,bs3,bs2,80,74,1,0,59,0.0675663,0.1,74,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993298,1603056993489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993489,1603056993548,bs3,bs2,80,74,1,0,59,0.039004,0.1,0,0,9.0,2.44462,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993548,1603056993739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993739,1603056993798,bs3,bs2,80,74,1,0,59,0.0470361,0.1,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993798,1603056993989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.1,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056993989,1603056994048,bs3,bs2,80,74,1,0,59,0.0467149,0.0,0,0,13.3333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994048,1603056994239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994239,1603056994298,bs3,bs2,80,74,1,0,59,0.0306185,0.1,0,0,1.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994298,1603056994489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994489,1603056994548,bs3,bs2,80,74,1,0,59,0.048,0.1,0,0,0.1,5.42162,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994548,1603056994739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994739,1603056994798,bs3,bs2,80,74,1,0,59,0.0701687,0.0,112,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994798,1603056994989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,1.0,0.1,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056994989,1603056995048,bs3,bs2,80,74,1,0,59,0.0434699,0.1,130,0,3.0,9.10558,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995048,1603056995239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995239,1603056995298,bs3,bs2,80,74,1,0,59,0.0573494,0.0,168,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995298,1603056995489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995489,1603056995548,bs3,bs2,80,74,1,0,59,0.0665382,0.1,161,0,3.0,10.6955,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995548,1603056995739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995739,1603056995798,bs3,bs2,80,74,1,0,59,0.0616867,0.1,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995798,1603056995989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.1,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056995989,1603056996048,bs3,bs2,80,74,1,0,59,0.0155181,0.1,0,0,12.0,1.74223,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996048,1603056996239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996239,1603056996298,bs3,bs2,80,74,1,0,59,0.0736386,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996298,1603056996490,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996490,1603056996548,bs3,bs2,80,74,1,0,58,0.03472,0.0,0,0,4.33333,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996548,1603056996739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996739,1603056996798,bs3,bs2,80,74,1,0,59,0.0548112,0.1,0,0,3.0,10.1424,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996798,1603056996990,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,10.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056996990,1603056997048,bs3,bs2,80,74,1,0,58,0.03408,0.0,0,0,14.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997048,1603056997240,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997240,1603056997298,bs3,bs2,80,74,1,0,58,0.04784,0.0,525,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997298,1603056997490,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997490,1603056997548,bs3,bs2,80,74,1,0,58,0.06352,0.1,568,0,2.0,7.85624,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997548,1603056997739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,9.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997739,1603056997798,bs3,bs2,80,74,1,0,59,0.06249,0.0,384,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997798,1603056997989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.1,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056997989,1603056998048,bs3,bs2,80,74,1,0,59,0.0456867,0.0,0,0,4.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998048,1603056998239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998239,1603056998298,bs3,bs2,80,74,1,0,59,0.0458474,0.1,401,0,2.5,5.14716,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998298,1603056998489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998489,1603056998548,bs3,bs2,80,74,1,0,59,0.0546827,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998548,1603056998739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,5.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998739,1603056998798,bs3,bs2,80,74,1,0,59,0.0469398,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998798,1603056998989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.190533,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056998989,1603056999048,bs3,bs2,80,74,1,0,59,0.0608514,0.1,67,0,3.0,3.99077,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999048,1603056999239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999239,1603056999298,bs3,bs2,80,74,1,0,59,0.0835984,0.0,0,0,2.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999298,1603056999489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999489,1603056999548,bs3,bs2,80,74,1,0,59,0.0565462,0.0,67,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999548,1603056999739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999739,1603056999798,bs3,bs2,80,74,1,0,59,0.0402249,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999798,1603056999989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603056999989,1603057000048,bs3,bs2,80,74,1,0,59,0.069751,0.1,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000048,1603057000239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000239,1603057000298,bs3,bs2,80,74,1,0,59,0.0672129,0.0,11,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000298,1603057000489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000489,1603057000548,bs3,bs2,80,74,1,0,59,0.0821205,0.0,130,0,2.75,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000548,1603057000739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000739,1603057000798,bs3,bs2,80,74,1,0,59,0.0629398,0.0,70,0,2.66667,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000798,1603057000989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057000989,1603057001048,bs3,bs2,80,74,1,0,59,0.0334458,0.1,0,0,14.0,4.63917,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001048,1603057001239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,6.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001239,1603057001298,bs3,bs2,80,74,1,0,59,0.0672771,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001298,1603057001489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001489,1603057001548,bs3,bs2,80,74,1,0,59,0.0521767,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001548,1603057001739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001739,1603057001798,bs3,bs2,80,74,1,0,59,0.0462651,0.1,0,0,3.0,10.2559,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001798,1603057001989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,13.0,0.203834,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057001989,1603057002048,bs3,bs2,80,74,1,0,59,0.0504096,0.1,0,0,3.0,2.83395,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002048,1603057002239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002239,1603057002298,bs3,bs2,80,74,1,0,59,0.0533976,0.0,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002298,1603057002489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,11.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002489,1603057002548,bs3,bs2,80,74,1,0,59,0.053751,0.1,0,0,2.0,10.8388,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002548,1603057002739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002739,1603057002798,bs3,bs2,80,74,1,0,59,0.0330924,0.0,0,0,7.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002798,1603057002989,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,6.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057002989,1603057003048,bs3,bs2,80,74,1,0,59,0.0545221,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003048,1603057003240,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,4.0,0.238494,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003240,1603057003298,bs3,bs2,80,74,1,0,58,0.032448,0.0,130,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003298,1603057003489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003489,1603057003548,bs3,bs2,80,74,1,0,59,0.0501526,0.1,0,0,3.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003548,1603057003740,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,8.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003740,1603057003798,bs3,bs2,80,74,1,0,58,0.052608,0.0,74,0,1.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003798,1603057003990,bs2,bs3,74,80,0,1,192,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057003990,1603057004048,bs3,bs2,80,74,1,0,58,0.048736,0.1,0,0,9.5,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057004048,1603057004239,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057004239,1603057004298,bs3,bs2,80,74,1,0,59,0.0163534,0.0,147,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057004298,1603057004489,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057004489,1603057004548,bs3,bs2,80,74,1,0,59,0.0222651,0.0,0,0,4.0,0.0,high,clear_consecutive_rh_change
slice_traffic,rome_static_far,tr13,exp3,1010123456029,1603057004548,1603057004739,bs2,bs3,74,80,0,1,191,0.0,0.0,0,0,0.1,0.0,high,clear_consecutive_rh_change
