episode,benchmark,topology_id,pool,constraint_mode,reward,cost,valid_rate,average_reward_per_slot,average_cost_per_slot,processing_cost,routing_cost,reconfiguration_cost,sla_penalty,split_s1_count,split_s2_count,split_s3_count,split_s4_count,split_changes,es_changes,rc_changes,total_reconfig_changes,strict_feasible_reset_rate,has_structurally_valid_action,has_strictly_valid_action
1301,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,57.28744003011506,242.08250617980957,7.006076164140366,0.0,18.67430877685547,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1302,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,66.98509607975669,266.2695083618164,8.096117793497816,0.0,30.279926776885986,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1303,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,47.16592344560303,198.83142471313477,6.067744116671756,0.0,15.465224266052246,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1304,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,63.91552734426953,259.9627494812012,7.845638620685413,0.0,25.884624004364014,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1305,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.06113667198363,288.9061470031738,7.918953961953706,0.0,24.240291118621826,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1306,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,48.72375079571944,212.3230495452881,6.796685859929584,0.0,12.24950909614563,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1307,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,59.190373420962246,261.5710754394531,7.160737147230655,0.0,13.610027074813843,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1308,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,70.33107936418864,289.72800064086914,8.159122550313361,0.0,26.88413643836975,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1309,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,70.39466589060042,297.78688049316406,7.7246204350577665,0.0,23.230913877487183,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1310,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,62.06780679616925,278.02610778808594,8.167526369380765,0.0,12.072699785232544,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1311,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,73.18321241627433,305.7289695739746,7.856027349506691,0.0,26.16553223133087,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1312,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,70.06257793671433,281.38158798217773,7.918331318322011,0.0,30.506484985351562,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1313,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,81.12789224657352,322.88537216186523,8.969883395877293,0.0,36.89210224151611,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1314,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,63.649433029580265,271.2249870300293,6.9855409760721034,0.0,20.01831841468811,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1315,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,68.06253829212021,288.6422233581543,8.03573788279649,0.0,21.817364931106567,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1316,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,75.42747168641702,289.8005676269531,7.815470790941268,0.0,39.76065969467163,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1317,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,70.67192457819928,285.7216606140137,8.305784509801306,0.0,29.666088819503784,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1318,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,70.41019138582378,268.1792449951172,7.445136300380526,0.0,38.213287353515625,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1319,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,64.97228011865101,288.8288230895996,7.711549566720054,0.0,14.160514116287231,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1320,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,85.99833999575284,331.72990798950195,9.14622955182325,0.0,44.55778169631958,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1321,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,72.41605870283067,305.0789489746094,8.051191545769573,0.0,24.47507643699646,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1322,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,56.09387273704316,224.6907196044922,6.99025070303809,0.0,24.394196271896362,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1323,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,61.064380970258824,263.83654022216797,7.504187673330865,0.0,16.990588665008545,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1324,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,54.760299112729356,227.8860321044922,6.854960915132985,0.0,19.530251026153564,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1325,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,57.26941564852633,257.6429634094238,7.180038545175269,0.0,10.762038111686707,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1326,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,56.90212552783892,247.00203704833984,7.285572515293211,0.0,15.111508846282959,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1327,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,64.84147788272563,269.9963188171387,8.038291844353266,0.0,23.086389303207397,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1328,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,70.54324698341377,295.28558349609375,8.200006305694952,0.0,24.61532235145569,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1329,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,59.98239012065922,262.0370559692383,6.465733381273039,0.0,15.704580426216125,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1330,small,small_clustered_train_b,train,strict_full,-1.375,inf,0.0,-0.275,55.88651640350334,253.60999298095703,6.696009703826531,0.0,9.563289642333984,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1331,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,58.149694590022264,248.2666244506836,6.892199616752564,0.0,17.794824361801147,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1332,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,77.26019722268141,305.3059616088867,8.734674515582993,0.0,36.13017511367798,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1333,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,81.36088716887828,313.2777328491211,8.321401845902018,0.0,42.6026508808136,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1334,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,63.327385347050395,250.2376651763916,7.090335494178347,1.0,29.154463291168213,15,15,5,5,0.0,1.0,0.0,1.0,1.0,True,True
1335,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,61.91000959763922,263.2425994873047,6.92920225798674,0.0,19.689123153686523,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1336,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,71.86222531630435,272.6803550720215,7.563965312143043,0.0,39.53340268135071,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1337,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,56.431076498318575,244.92029190063477,6.825957078461164,0.0,15.204566717147827,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1338,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,66.63398363393944,265.9946632385254,7.096842265995405,0.0,30.03920578956604,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1339,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,64.96471305883934,276.2165184020996,8.130660480430164,0.0,20.238193035125732,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1340,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,67.29048894511423,267.35449600219727,8.364472617874668,0.0,30.366737842559814,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1341,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,48.65120318337769,210.6559600830078,6.43591395727843,0.0,13.08207082748413,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1342,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,51.45970776520498,204.27354431152344,6.117681710088625,0.0,23.45365619659424,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1343,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,57.01435303556018,238.05516242980957,7.346758185842261,0.0,19.834922075271606,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1344,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,59.54562741027787,257.00732421875,7.4800951293922955,0.0,16.62035870552063,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1345,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,64.79337869254582,279.99280548095703,7.164909439825639,0.0,18.40458917617798,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1346,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,72.14136827177174,313.68116760253906,8.633081986719743,0.0,19.196296095848083,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1347,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,68.37077013657981,278.80065536499023,7.80412998397015,0.0,27.624532461166382,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1348,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,50.16362454647847,229.50967407226562,6.322272837487235,0.0,7.493087887763977,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1349,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,74.10477700927794,278.7515296936035,7.516942148593069,2.0,41.12770628929138,15,15,5,5,0.0,2.0,0.0,2.0,1.0,True,True
1350,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,63.65809216023564,266.50341796875,7.063283126693964,0.0,22.361879587173462,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1351,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,66.76616332081218,270.44091415405273,6.888327853984571,0.0,28.250787258148193,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1352,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,72.69879231824093,301.3183174133301,8.189435994204507,0.0,26.993104219436646,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1353,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,74.03446366633263,295.50937271118164,8.576473325101844,0.0,33.043235778808594,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1354,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,60.066807837681395,263.19520568847656,7.467616287825629,0.0,14.83560836315155,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1355,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,66.9764408406163,267.98535919189453,7.498923703050986,0.0,29.698960304260254,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1356,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,78.78470169232673,325.43443298339844,8.722535427728669,0.0,29.883269548416138,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1357,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,65.72245349609786,270.4873733520508,6.52507880670689,0.0,25.799907207489014,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1358,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,67.8271874135207,260.8731117248535,7.21870662097875,0.0,35.522059202194214,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1359,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,66.62188658945617,288.16871643066406,7.8613466180114075,0.0,18.539684772491455,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1360,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,66.76834501989313,285.5283966064453,8.22802804746367,0.0,20.04264998435974,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1361,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,65.21756671665419,287.83250427246094,7.592798898326792,0.0,15.331265091896057,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1362,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,70.11385083598961,292.2134494781494,8.256205763428845,0.0,25.04979920387268,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1363,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,64.42830896677422,267.5493907928467,7.156557932397165,0.0,23.71779775619507,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1364,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.371734542742594,242.23309516906738,7.233509074644372,0.0,18.69603395462036,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1365,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,58.74982913527687,246.50275421142578,7.520936699257232,0.0,19.86272692680359,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1366,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,64.48548116846472,276.0808868408203,7.877513044472039,0.0,19.2345027923584,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1367,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,64.71336483227421,276.09557342529297,7.7069151041353114,0.0,19.88216733932495,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1368,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,64.20422089477562,258.8478469848633,7.51865074920766,0.0,27.327303171157837,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1369,small,small_clustered_train_b,train,strict_full,-1.375,inf,0.0,-0.275,54.45558299530976,232.76696968078613,6.643149461793527,0.0,16.433897733688354,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1370,small,small_clustered_train_b,train,strict_full,-1.375,inf,0.0,-0.275,51.7398489552667,225.79095840454102,6.842568674648926,0.0,13.032858610153198,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1371,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,50.4464086341374,217.09783363342285,6.197897791811265,0.0,14.468155860900879,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1372,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,54.720769945118946,226.9097499847412,6.6132105978634215,0.0,20.040444374084473,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1373,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,69.3035777415719,273.8158760070801,8.883653564197942,0.0,31.909179210662842,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1374,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,64.95939435782398,263.7786064147949,6.855354420040362,0.0,27.081505298614502,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1375,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,77.35276814894881,295.467227935791,7.492235294304601,0.0,41.90218901634216,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1376,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,57.08795407089379,235.3380298614502,6.295184544952027,0.0,21.90327775478363,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1377,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,56.22101776823372,244.29866409301758,7.858193997494876,0.0,14.474115133285522,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1378,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,69.63279277902801,282.5794105529785,8.056578364668228,0.0,28.76398754119873,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1379,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,67.84607595419828,275.4667663574219,7.211730973383971,0.0,28.275940895080566,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1380,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,64.99028640775148,273.57313537597656,8.38952275435645,0.0,21.494386553764343,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1381,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,75.34562462774895,297.76375579833984,8.986786793072149,0.0,34.988789796829224,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1382,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,69.71917363878501,274.6978950500488,7.7396099623804915,0.0,33.07918131351471,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1383,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,71.55030913163614,272.6971435546875,7.852843314812146,0.0,38.60077905654907,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1384,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,69.17553493169058,289.5092010498047,7.137931742345728,0.0,24.615270853042603,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1385,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,57.29330199035794,247.20278549194336,6.991269244392217,0.0,16.13622736930847,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1386,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,63.22453821945786,267.2061996459961,7.210419990187884,0.0,20.85303544998169,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1387,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,72.8668396621089,294.4114227294922,8.876392069699802,0.0,30.523191452026367,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1388,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,80.31338638108764,327.6970901489258,9.314504193569906,0.0,32.277668476104736,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1389,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,66.55728092827667,273.5077781677246,7.649446188395656,0.0,25.814589738845825,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1390,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,72.8997341127162,283.91909408569336,7.894888595655003,0.0,36.34234356880188,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1391,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,58.74199402951118,241.24363327026367,7.017160049670748,0.0,22.72458815574646,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1392,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,69.69538315244161,295.30345916748047,8.5806752207499,0.0,22.296390295028687,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1393,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,61.81164965977549,258.00796127319336,6.811751964420081,0.0,22.119267225265503,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1394,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,67.57880012307152,284.4204978942871,7.623681901215761,0.0,22.924910068511963,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1395,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,62.06271598942258,254.74302291870117,6.730394744323567,0.0,24.42008090019226,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1396,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,62.39070288114376,259.72801971435547,7.387694069949164,0.0,22.41890001296997,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1397,small,small_clustered_train_b,train,strict_full,-1.375,inf,0.0,-0.275,61.08909272677854,266.8663558959961,7.475850446102768,0.0,15.551628589630127,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1398,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,58.30846873454209,246.9676742553711,7.453337696605734,0.0,18.56066584587097,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1399,small,small_balanced_train_a,train,strict_full,-1.3125,inf,0.0,-0.2625,56.68571862539061,232.89239120483398,7.461792437255755,0.0,21.53720450401306,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1400,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,71.31016486867749,276.51705169677734,7.836961060993001,1.0,35.598405599594116,15,15,5,5,0.0,1.0,0.0,1.0,0.0,True,False
1401,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,69.25626888249897,297.37292098999023,8.669925157047436,0.0,20.11924910545349,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1402,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,70.45136894198359,302.99245834350586,7.649620206972957,0.0,20.807382822036743,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1403,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,52.456467969584914,200.24800300598145,6.325623848321288,0.0,27.85435676574707,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1404,small,small_clustered_train_b,train,strict_full,-1.625,inf,0.0,-0.325,63.61755634751413,280.7938003540039,7.2582738983677695,0.0,15.017853498458862,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1405,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,72.90589723606959,296.3022766113281,7.628055725712328,0.0,30.2995765209198,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1406,small,small_balanced_train_a,train,strict_full,-1.6875,inf,0.0,-0.3375,56.33176489233047,230.97729873657227,7.36625021200329,0.0,21.65763783454895,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1407,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,69.06373992817298,260.4017028808594,7.776223463649302,0.0,38.57038617134094,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1408,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,82.96521463531349,329.1549835205078,9.177608776466734,0.0,38.246740102767944,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1409,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,72.39292303309307,295.4220428466797,8.669578462355584,0.0,28.93649649620056,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1410,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,65.10712869500853,257.8589324951172,7.491738376699761,0.0,30.092485904693604,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1411,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,54.60574442787551,220.84561920166016,7.094094590778275,0.0,22.544503927230835,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1412,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,62.97554858511735,263.6431541442871,6.8770958907509225,0.0,22.178746223449707,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1413,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,63.811975369116816,282.1080207824707,8.40469871409908,0.0,14.273578405380249,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1414,small,small_balanced_train_a,train,strict_full,-1.625,inf,0.0,-0.325,81.41454970822186,290.51164627075195,7.9435636701986185,0.0,54.30876922607422,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1415,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,61.35789529677608,242.82632446289062,7.235789374123886,0.0,28.363681077957153,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1416,small,small_clustered_train_b,train,strict_full,-1.6875,inf,0.0,-0.3375,78.79972990411059,318.0417251586914,8.532937654746323,0.0,33.71199285984039,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1417,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,74.24369697926596,299.15613174438477,8.731747630933672,0.0,31.665302515029907,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1418,small,small_clustered_train_b,train,strict_full,-1.5625,inf,0.0,-0.3125,62.3590049915706,263.7862129211426,7.863162953382171,0.0,20.072824239730835,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1419,small,small_clustered_train_b,train,strict_full,-1.4375,inf,0.0,-0.2875,67.35069169984146,278.22718048095703,8.354624917282909,0.0,25.08582639694214,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1420,small,small_balanced_train_a,train,strict_full,-1.4375,inf,0.0,-0.2875,59.73355988748483,251.59385299682617,7.236819813248142,0.0,19.9185631275177,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1421,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,69.40726859339993,284.148136138916,7.435391535343788,0.0,27.726407527923584,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1422,small,small_balanced_train_a,train,strict_full,-1.5625,inf,0.0,-0.3125,68.92503343008568,286.7061424255371,7.680138305213489,0.0,25.11944270133972,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1423,small,small_balanced_train_a,train,strict_full,-1.3125,inf,0.0,-0.2625,61.22888401903272,251.49884796142578,7.145111644464731,0.0,23.750230073928833,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1424,small,small_balanced_train_a,train,strict_full,-1.375,inf,0.0,-0.275,56.63765421865869,246.64251136779785,6.775980982896126,0.0,14.884889364242554,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1425,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,55.77397848277074,250.35155868530273,6.567919657467865,0.0,10.975206971168518,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
1426,small,small_clustered_train_b,train,strict_full,-1.5,inf,0.0,-0.3,50.99778951545753,230.90508651733398,6.233537619401887,0.0,8.925161600112915,15,15,5,5,0.0,0.0,0.0,0.0,1.0,True,True
1427,small,small_balanced_train_a,train,strict_full,-1.5,inf,0.0,-0.3,61.14695043898862,238.18682861328125,7.1191426284452906,0.0,30.21439027786255,15,15,5,5,0.0,0.0,0.0,0.0,0.0,True,False
